Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.2916 0.2939 0.9436 SUCCES PSUCC cg.f:578
0.1827 0.1845 0.9212 SUCCES PSUCC cg.f:578
0.0777 0.0783 0.4011 SUCCES PSUCC cg.f:578
0.4709 0.4739 0.8793 SUCCES PSUCC cg.f:578
0.3595 0.3625 0.8539 SUCCES PSUCC cg.f:578
0.2622 0.2626 0.3408 SUCCES PSUCC cg.f:578
0.0710 0.0713 0.6795 SUCCES PSUCC cg.f:578
0.8780 0.8858 0.0171 FAILED PSUCC cg.f:578
0.8584 0.8601 0.1370 FAILED PSUCC cg.f:578
0.6619 0.6657 0.4728 SUCCES PSUCC cg.f:578
0.5602 0.5610 0.9548 SUCCES PSUCC cg.f:578
0.3680 0.3710 0.7944 SUCCES PSUCC cg.f:578
0.7553 0.7587 0.7656 SUCCES PSUCC cg.f:578
0.6548 0.6575 0.7516 SUCCES PSUCC cg.f:578
0.9640 0.9686 0.5890 SUCCES PSUCC cg.f:578
0.7687 0.7721 0.9251 FAILED PSUCC cg.f:578
0.6653 0.6692 0.4053 SUCCES PSUCC cg.f:578
0.9705 0.9760 0.7419 SUCCES PSUCC cg.f:578
0.3647 0.3657 0.7223 SUCCES PSUCC cg.f:578
0.1747 0.1755 0.0621 FAILED PSUCC cg.f:578
0.0697 0.0702 0.5432 FAILED PSUCC cg.f:578
0.4650 0.4652 0.0215 SUCCES PSUCC cg.f:578
0.7732 0.7775 0.8618 SUCCES PSUCC cg.f:578
0.1665 0.1679 0.3385 FAILED PSUCC cg.f:577
0.9740 0.9754 0.6776 SUCCES PSUCC cg.f:578
0.3671 0.3689 0.6548 FAILED PSUCC cg.f:577
0.6750 0.6785 0.9924 SUCCES PSUCC cg.f:577
0.5699 0.5722 0.4740 SUCCES PSUCC cg.f:578
0.8823 0.8877 0.8175 FAILED PSUCC cg.f:578
0.7715 0.7743 0.7889 SUCCES PSUCC cg.f:578
0.5814 0.5846 0.1297 SUCCES PSUCC cg.f:578
0.8817 0.7803 0.9630 SUCCES PFAIL cg.f:578
0.6544 0.6580 0.1087 FAILED PSUCC cg.f:578
0.5435 0.5462 0.0835 SUCCES PSUCC cg.f:578
0.9409 0.9491 0.5646 SUCCES PSUCC cg.f:578
0.3385 0.3402 0.5487 FAILED PSUCC cg.f:578
0.1434 0.1441 0.3827 SUCCES PSUCC cg.f:578
0.0364 0.0366 0.3614 SUCCES PSUCC cg.f:578
0.8490 0.8500 0.2036 SUCCES PSUCC cg.f:681
0.2390 0.2405 0.6799 SUCCES PSUCC cg.f:578
0.5483 0.5514 0.0188 SUCCES PSUCC cg.f:578
0.4426 0.4456 0.9997 SUCCES PSUCC cg.f:577
0.8381 0.8455 0.9798 SUCCES PSUCC cg.f:578
0.7332 0.7363 0.4589 SUCCES PSUCC cg.f:578
0.0379 0.0383 0.2947 FAILED PSUCC cg.f:578
0.9309 0.9329 0.2730 FAILED PSUCC cg.f:578
0.3309 0.3329 0.2580 SUCCES PSUCC cg.f:578
0.7225 0.7256 0.7333 SUCCES PSUCC cg.f:578
0.5332 0.5348 0.0742 FAILED PSUCC cg.f:578
0.9215 0.9246 0.0485 SUCCES PSUCC cg.f:578
0.7320 0.7382 0.8885 SUCCES PSUCC cg.f:578
0.1204 0.1209 0.8642 SUCCES PSUCC cg.f:578
0.5223 0.5261 0.3513 FAILED PSUCC cg.f:578
0.9176 0.9251 0.8312 SUCCES PSUCC cg.f:578
0.3066 0.3076 0.8034 FAILED PSUCC cg.f:578
0.1124 0.1134 0.6427 SUCCES PSUCC cg.f:578
0.5160 0.5184 0.6307 FAILED PSUCC cg.f:578
0.9042 0.9101 0.1040 FAILED PSUCC cg.f:578
0.7976 0.8016 0.5810 SUCCES PSUCC cg.f:578
0.6133 0.6172 0.4260 SUCCES PSUCC cg.f:578
0.0020 0.0020 0.9006 FAILED PSUCC cg.f:578
0.8122 0.8180 0.7398 SUCCES PSUCC cg.f:645
0.2045 0.2061 0.2188 SUCCES PSUCC cg.f:578
0.1000 0.1006 0.2003 SUCCES PSUCC cg.f:578
0.4955 0.4994 0.1790 SUCCES PSUCC cg.f:578
0.8918 0.8989 0.6614 SUCCES PSUCC cg.f:577
0.7825 0.7870 0.6369 FAILED PSUCC cg.f:681
0.0933 0.0936 0.4774 SUCCES PSUCC cg.f:578
0.4858 0.4895 0.9567 SUCCES PSUCC cg.f:577
0.8754 0.8828 0.4320 FAILED PSUCC cg.f:578
0.2743 0.2757 0.9150 SUCCES PSUCC cg.f:577
0.5853 0.5885 0.2566 SUCCES PSUCC cg.f:578
0.4730 0.4756 0.2292 SUCCES PSUCC cg.f:578
0.2833 0.2848 0.5678 SUCCES PSUCC cg.f:578
0.6742 0.6780 0.5456 SUCCES PSUCC cg.f:578
0.5769 0.5802 0.0343 SUCCES PSUCC cg.f:577
0.3819 0.3837 0.8673 SUCCES PSUCC cg.f:578
0.2734 0.2736 0.8449 SUCCES PSUCC cg.f:578
0.0817 0.0823 0.6849 SUCCES PSUCC cg.f:681
0.9786 0.9835 0.6668 SUCCES PSUCC cg.f:578
0.7877 0.7920 0.0058 FAILED PSUCC cg.f:578
0.1781 0.1796 0.9812 SUCCES PSUCC cg.f:578
0.4831 0.4856 0.8172 FAILED PSUCC cg.f:578
0.8774 0.8831 0.7948 FAILED PSUCC cg.f:578
0.2763 0.2782 0.2809 SUCCES PSUCC cg.f:578
0.0821 0.0827 0.6177 SUCCES PSUCC cg.f:578
0.4775 0.4795 0.0975 SUCCES PSUCC cg.f:578
0.8715 0.8765 0.0760 SUCCES PSUCC cg.f:577
0.6790 0.6824 0.9159 SUCCES PSUCC cg.f:578
0.0725 0.0726 0.3919 SUCCES PSUCC cg.f:578
0.8802 0.8849 0.2295 SUCCES PSUCC cg.f:578
0.7733 0.7781 0.2089 FAILED PSUCC cg.f:578
0.6748 0.6801 0.6954 FAILED PSUCC cg.f:681
0.4775 0.4816 0.5274 SUCCES PSUCC cg.f:578
0.3686 0.3707 0.0051 SUCCES PSUCC cg.f:578
0.2709 0.2724 0.9914 SUCCES PSUCC cg.f:578
0.1627 0.1641 0.4691 SUCCES PSUCC cg.f:577
0.9674 0.9713 0.3037 SUCCES PSUCC cg.f:578
0.8635 0.8707 0.2851 FAILED PSUCC cg.f:578
0.2593 0.2606 0.7675 SUCCES PSUCC cg.f:577
0.0658 0.0659 0.1047 FAILED PSUCC cg.f:578
0.3731 0.3752 0.4418 SUCCES PSUCC cg.f:578
0.7654 0.7715 0.4190 SUCCES PSUCC cg.f:578
0.1595 0.1610 0.8975 FAILED PSUCC cg.f:578
0.0628 0.0633 0.8846 SUCCES PSUCC cg.f:578
0.9529 0.9588 0.3591 SUCCES PSUCC cg.f:578
0.7599 0.7647 0.6977 SUCCES PSUCC cg.f:578
0.1554 0.1562 0.6786 SUCCES PSUCC cg.f:578
0.5493 0.5515 0.6594 SUCCES PSUCC cg.f:578
0.8548 0.8581 0.9936 SUCCES PSUCC cg.f:578
0.7529 0.7592 0.9761 SUCCES PSUCC cg.f:578
0.1420 0.1427 0.4534 SUCCES PSUCC cg.f:578
0.9516 0.9530 0.7903 SUCCES PSUCC cg.f:578
0.8444 0.8485 0.7697 SUCCES PSUCC cg.f:577
0.6549 0.6602 0.1105 SUCCES PSUCC cg.f:578
0.5449 0.5460 0.5850 SUCCES PSUCC cg.f:577
0.4421 0.4445 0.0682 SUCCES PSUCC cg.f:578
0.7485 0.7524 0.4042 FAILED PSUCC cg.f:578
0.1439 0.1448 0.8839 SUCCES PSUCC cg.f:578
0.4487 0.4510 0.2192 FAILED PSUCC cg.f:578
0.8525 0.8580 0.7080 SUCCES PSUCC cg.f:578
0.7411 0.7459 0.1818 FAILED PSUCC cg.f:577
0.6397 0.6437 0.6667 FAILED PSUCC cg.f:578
0.0292 0.0293 0.6409 SUCCES PSUCC cg.f:578
0.8404 0.8447 0.9824 SUCCES PSUCC cg.f:578
0.7289 0.7330 0.9556 SUCCES PSUCC cg.f:578
0.6315 0.6345 0.9439 SUCCES PSUCC cg.f:577
0.4316 0.4338 0.2757 SUCCES PSUCC cg.f:578
0.8296 0.8342 0.2571 SUCCES PSUCC cg.f:578
0.2240 0.2253 0.7374 FAILED PSUCC cg.f:578
0.1175 0.1181 0.7159 FAILED PSUCC cg.f:578
0.4248 0.4272 0.5534 SUCCES PSUCC cg.f:578
0.8197 0.8252 0.5340 SUCCES PSUCC cg.f:578
0.7117 0.7166 0.5114 SUCCES PSUCC cg.f:578
0.5255 0.5287 0.3530 FAILED PSUCC cg.f:578
0.4214 0.4232 0.3345 SUCCES PSUCC cg.f:578
0.3103 0.3126 0.8093 SUCCES PSUCC cg.f:578
0.2103 0.2119 0.7931 SUCCES PSUCC cg.f:577
0.1011 0.1021 0.2695 SUCCES PSUCC cg.f:578
0.4916 0.4948 0.7463 SUCCES PSUCC cg.f:578
0.8884 0.8938 0.2269 SUCCES PSUCC cg.f:578
0.2841 0.2848 0.2089 SUCCES PSUCC cg.f:578
0.0906 0.0912 0.5443 FAILED PSUCC cg.f:578
0.4843 0.4872 0.5241 SUCCES PSUCC cg.f:578
0.3802 0.3826 0.5041 SUCCES PSUCC cg.f:578
0.6875 0.6920 0.8433 SUCCES PSUCC cg.f:578
0.5795 0.5833 0.3209 FAILED PSUCC cg.f:578
0.4777 0.4811 0.3021 SUCCES PSUCC cg.f:578
0.8685 0.8754 0.2806 SUCCES PSUCC cg.f:578
0.7681 0.7746 0.2644 SUCCES PSUCC cg.f:578
0.1624 0.1624 0.2433 FAILED PSUCC cg.f:578
0.9667 0.9722 0.0777 FAILED PSUCC cg.f:578
0.2744 0.2755 0.4168 SUCCES PSUCC cg.f:578
0.1688 0.1696 0.8965 SUCCES PSUCC cg.f:578
0.4797 0.4821 0.2362 SUCCES PSUCC cg.f:578
0.3706 0.3726 0.7131 FAILED PSUCC cg.f:577
0.6782 0.6813 0.5500 SUCCES PSUCC cg.f:578
0.0720 0.0724 0.0308 SUCCES PSUCC cg.f:578
0.3759 0.3781 0.3637 FAILED PSUCC cg.f:578
0.7774 0.7821 0.3519 SUCCES PSUCC cg.f:578
0.1693 0.1703 0.8268 SUCCES PSUCC cg.f:578
0.9784 0.9821 0.1666 SUCCES PSUCC cg.f:577
0.3726 0.3743 0.1469 SUCCES PSUCC cg.f:578
0.6804 0.6841 0.4847 SUCCES PSUCC cg.f:577
0.5712 0.5742 0.4603 SUCCES PSUCC cg.f:681
0.3846 0.3868 0.3041 SUCCES PSUCC cg.f:578
0.7814 0.7857 0.7859 SUCCES PSUCC cg.f:578
0.5842 0.5898 0.6185 SUCCES PSUCC cg.f:577
0.9805 0.9826 0.1002 SUCCES PSUCC cg.f:577
0.8757 0.8813 0.5803 SUCCES PSUCC cg.f:578
0.7689 0.7731 0.5603 FAILED PSUCC cg.f:577
0.5772 0.5805 0.8987 SUCCES PSUCC cg.f:578
0.4711 0.4737 0.3757 SUCCES PSUCC cg.f:578
0.8640 0.8668 0.3551 SUCCES PSUCC cg.f:681
0.6716 0.6770 0.1934 FAILED PSUCC cg.f:578
0.0683 0.0688 0.1754 SUCCES PSUCC cg.f:681
0.4574 0.4597 0.1499 SUCCES PSUCC cg.f:577
0.2635 0.2649 0.4854 SUCCES PSUCC cg.f:578
0.6671 0.6712 0.9740 SUCCES PSUCC cg.f:578
0.4688 0.4706 0.8072 SUCCES PSUCC cg.f:578
0.8651 0.8701 0.2872 SUCCES PSUCC cg.f:578
0.6725 0.6785 0.1250 SUCCES PSUCC cg.f:578
0.0671 0.0674 0.6059 SUCCES PSUCC cg.f:578
0.4646 0.4668 0.5875 FAILED PSUCC cg.f:578
0.7666 0.7730 0.9220 SUCCES PSUCC cg.f:681
0.1655 0.1662 0.9032 SUCCES PSUCC cg.f:578
0.0573 0.0576 0.3823 FAILED PSUCC cg.f:578
0.8661 0.8688 0.7204 SUCCES PSUCC cg.f:578
0.2613 0.2634 0.2007 FAILED PSUCC cg.f:577
0.6506 0.6533 0.1754 FAILED PSUCC cg.f:578
0.4644 0.4680 0.0208 SUCCES PSUCC cg.f:578
0.3549 0.3570 0.9958 SUCCES PSUCC cg.f:578
0.7482 0.7494 0.4731 SUCCES PSUCC cg.f:578
0.5560 0.5568 0.8120 FAILED PSUCC cg.f:578
0.3644 0.3674 0.6497 FAILED PSUCC cg.f:578
0.2607 0.2628 0.1309 FAILED PSUCC cg.f:578
0.6571 0.6607 0.6132 SUCCES PSUCC cg.f:577
0.0543 0.0547 0.5940 SUCCES PSUCC cg.f:578
0.3559 0.3581 0.9274 SUCCES PSUCC cg.f:577
0.7521 0.7526 0.9089 FAILED PSUCC cg.f:578
0.5652 0.5685 0.7525 SUCCES PSUCC cg.f:577
0.9533 0.9544 0.7261 SUCCES PSUCC cg.f:578
0.2618 0.2637 0.0640 SUCCES PSUCC cg.f:578
0.6540 0.6562 0.0417 SUCCES PSUCC cg.f:578
0.5497 0.5550 0.5234 SUCCES PSUCC cg.f:578
0.9413 0.9497 0.5005 FAILED PSUCC cg.f:578
0.3401 0.3418 0.9821 SUCCES PSUCC cg.f:578
0.1429 0.1436 0.3172 SUCCES PSUCC cg.f:578
0.5390 0.5433 0.2989 SUCCES PSUCC cg.f:578
0.9379 0.9409 0.7806 SUCCES PSUCC cg.f:578
0.2422 0.2439 0.1150 SUCCES PSUCC cg.f:578
0.1432 0.1441 0.6027 SUCCES PSUCC cg.f:578
0.0361 0.0363 0.5804 SUCCES PSUCC cg.f:578
0.4237 0.4254 0.0525 SUCCES PSUCC cg.f:577
0.7322 0.7361 0.3927 SUCCES PSUCC cg.f:578
0.1323 0.1332 0.3765 SUCCES PSUCC cg.f:578
0.4404 0.4431 0.2144 SUCCES PSUCC cg.f:578
0.3298 0.3313 0.6900 SUCCES PSUCC cg.f:578
0.7262 0.7324 0.1709 FAILED PSUCC cg.f:577
0.6219 0.6240 0.6523 FAILED PSUCC cg.f:577
0.4293 0.4330 0.9904 SUCCES PSUCC cg.f:578
0.3232 0.3248 0.4679 SUCCES PSUCC cg.f:578
0.2103 0.2113 0.9419 SUCCES PSUCC cg.f:578
0.0213 0.0214 0.7838 SUCCES PSUCC cg.f:578
0.9196 0.9256 0.7663 FAILED PSUCC cg.f:578
0.8092 0.8120 0.2409 FAILED PSUCC cg.f:578
0.6233 0.6290 0.0856 SUCCES PSUCC cg.f:577
0.5162 0.5193 0.0640 SUCCES PSUCC cg.f:578
0.9079 0.9125 0.0399 SUCCES PSUCC cg.f:578
0.8062 0.8112 0.5238 SUCCES PSUCC cg.f:578
0.6119 0.6154 0.3596 SUCCES PSUCC cg.f:578
0.5064 0.5098 0.8407 FAILED PSUCC cg.f:578
0.9025 0.9071 0.8181 SUCCES PSUCC cg.f:578
0.7107 0.7142 0.1594 SUCCES PSUCC cg.f:578
0.1017 0.1023 0.1348 FAILED PSUCC cg.f:578
0.4084 0.4104 0.4714 SUCCES PSUCC cg.f:578
0.3035 0.3052 0.4521 SUCCES PSUCC cg.f:578
0.1960 0.1970 0.9311 FAILED PSUCC cg.f:578
0.0047 0.0047 0.2694 SUCCES PSUCC cg.f:577
0.4028 0.4036 0.2526 SUCCES PSUCC cg.f:578
0.2132 0.2143 0.5925 SUCCES PSUCC cg.f:578
0.6018 0.6063 0.5681 SUCCES PSUCC cg.f:577
0.3956 0.3975 0.0284 SUCCES PSUCC cg.f:578
0.1966 0.1977 0.8633 SUCCES PSUCC cg.f:578
0.5952 0.5978 0.3465 FAILED PSUCC cg.f:578
0.4028 0.4048 0.6842 SUCCES PSUCC cg.f:578
0.2955 0.2968 0.6627 FAILED PSUCC cg.f:578
0.6065 0.6094 0.0024 FAILED PSUCC cg.f:578
0.4986 0.5008 0.4802 SUCCES PSUCC cg.f:578
0.3023 0.3035 0.8145 SUCCES PSUCC cg.f:578
0.1987 0.1997 0.2965 SUCCES PSUCC cg.f:578
0.5068 0.5097 0.1339 FAILED PSUCC cg.f:578
0.4049 0.4078 0.6175 SUCCES PSUCC cg.f:578
0.7997 0.8054 0.5978 SUCCES PSUCC cg.f:578
0.6904 0.6958 0.5748 SUCCES PSUCC cg.f:577
0.5866 0.5911 0.0548 SUCCES PSUCC cg.f:578
0.5683 0.5699 0.0928 SUCCES PSUCC cg.f:578
0.4628 0.4635 0.0703 SUCCES PSUCC cg.f:578
0.8558 0.8576 0.5506 SUCCES PSUCC cg.f:578
0.2533 0.2538 0.0321 FAILED PSUCC cg.f:578
0.1473 0.1476 0.5104 FAILED PSUCC cg.f:578
0.0371 0.0372 0.9870 SUCCES PSUCC cg.f:578
0.9341 0.9365 0.4689 SUCCES PSUCC cg.f:578
0.8244 0.8237 0.9447 SUCCES PSUCC cg.f:578
0.6343 0.6345 0.2836 SUCCES PSUCC cg.f:577
0.5323 0.5321 0.7673 SUCCES PSUCC cg.f:577
0.4276 0.4275 0.2479 SUCCES PSUCC cg.f:578
0.2363 0.2362 0.0868 SUCCES PSUCC cg.f:578
0.1334 0.1336 0.5675 SUCCES PSUCC cg.f:578
0.4400 0.4404 0.9057 SUCCES PSUCC cg.f:578
0.3317 0.3320 0.3828 FAILED PSUCC cg.f:578
0.2294 0.2302 0.3632 FAILED PSUCC cg.f:578
0.1176 0.1178 0.8390 FAILED PSUCC cg.f:624
0.4303 0.4306 0.6817 SUCCES PSUCC cg.f:578
0.8197 0.8201 0.6577 SUCCES PSUCC cg.f:578
0.7188 0.7181 0.6388 SUCCES PSUCC cg.f:578
0.0195 0.0196 0.9726 SUCCES PSUCC cg.f:577
0.9203 0.9194 0.4564 SUCCES PSUCC cg.f:578
0.8181 0.8157 0.9413 SUCCES PSUCC cg.f:578
0.1191 0.1191 0.2724 SUCCES PSUCC cg.f:578
0.5180 0.5174 0.7549 SUCCES PSUCC cg.f:578
0.8268 0.8240 0.0959 SUCCES PSUCC cg.f:578
0.1328 0.1328 0.4308 SUCCES PSUCC cg.f:578
0.5280 0.5283 0.4108 FAILED PSUCC cg.f:578
0.4213 0.4215 0.8898 SUCCES PSUCC cg.f:577
0.3145 0.3145 0.3681 SUCCES PSUCC cg.f:577
0.1201 0.1202 0.2039 SUCCES PSUCC cg.f:578
0.5194 0.5200 0.6886 SUCCES PSUCC cg.f:578
0.8223 0.8219 0.5216 FAILED PSUCC cg.f:578
0.7201 0.7218 0.5038 SUCCES PSUCC cg.f:577
0.1128 0.1132 0.9830 SUCCES PSUCC cg.f:578
0.0057 0.0057 0.4613 FAILED PSUCC cg.f:578
0.8124 0.8117 0.7972 SUCCES PSUCC cg.f:578
0.7050 0.7033 0.7756 FAILED PSUCC cg.f:578
0.5150 0.5163 0.1157 SUCCES PSUCC cg.f:578
0.4142 0.4145 0.1011 FAILED PSUCC cg.f:681
0.8069 0.8077 0.5758 FAILED PSUCC cg.f:578
0.1143 0.1144 0.9159 SUCCES PSUCC cg.f:577
0.5087 0.5071 0.3958 FAILED PSUCC cg.f:578
0.4065 0.4075 0.8778 SUCCES PSUCC cg.f:578
0.7936 0.7955 0.8496 SUCCES PSUCC cg.f:578
0.6926 0.6924 0.3344 SUCCES PSUCC cg.f:578
0.4988 0.4984 0.1731 SUCCES PSUCC cg.f:578
0.8926 0.8953 0.1502 FAILED PSUCC cg.f:578
0.7858 0.7846 0.1277 SUCCES PSUCC cg.f:577
0.0961 0.0963 0.9687 SUCCES PSUCC cg.f:577
0.9898 0.9934 0.9474 SUCCES PSUCC cg.f:578
0.3870 0.3874 0.4303 FAILED PSUCC cg.f:578
0.7777 0.7774 0.4061 SUCCES PSUCC cg.f:578
0.1700 0.1698 0.8836 SUCCES PSUCC cg.f:578
0.9819 0.9824 0.7264 FAILED PSUCC cg.f:578
0.8745 0.8744 0.2031 SUCCES PSUCC cg.f:578
0.1845 0.1845 0.0423 FAILED PSUCC cg.f:578
0.5790 0.5805 0.5242 SUCCES PSUCC cg.f:578
0.4751 0.4741 0.5053 FAILED PSUCC cg.f:578
0.2758 0.2750 0.8357 FAILED PSUCC cg.f:578
0.0885 0.0882 0.1780 FAILED PSUCC cg.f:578
0.4852 0.4839 0.6595 SUCCES PSUCC cg.f:578
0.8780 0.8804 0.6371 FAILED PSUCC cg.f:578
0.7692 0.7711 0.1125 SUCCES PSUCC cg.f:578
0.1682 0.1684 0.5998 SUCCES PSUCC cg.f:577
0.9733 0.9733 0.9350 SUCCES PSUCC cg.f:681
0.3669 0.3677 0.4126 SUCCES PSUCC cg.f:578
0.7586 0.7602 0.3909 SUCCES PSUCC cg.f:578
0.1621 0.1626 0.8771 SUCCES PSUCC cg.f:578
0.5526 0.5517 0.3538 SUCCES PSUCC cg.f:578
0.3608 0.3615 0.1920 SUCCES PSUCC cg.f:578
0.2538 0.2546 0.6701 FAILED PSUCC cg.f:578
0.6500 0.6503 0.1516 SUCCES PSUCC cg.f:578
0.0459 0.0459 0.1317 FAILED PSUCC cg.f:578
0.3533 0.3531 0.4692 SUCCES PSUCC cg.f:578
0.2464 0.2465 0.9478 SUCCES PSUCC cg.f:578
0.5556 0.5552 0.7873 SUCCES PSUCC cg.f:578
0.9545 0.9498 0.2716 SUCCES PSUCC cg.f:578
0.2591 0.2578 0.1064 SUCCES PSUCC cg.f:578
0.0665 0.0665 0.4443 SUCCES PSUCC cg.f:578
0.8690 0.8692 0.2776 FAILED PSUCC cg.f:578
0.7673 0.7699 0.7614 SUCCES PSUCC cg.f:578
0.1647 0.1643 0.7427 SUCCES PSUCC cg.f:578
0.9705 0.9701 0.5788 FAILED PSUCC cg.f:578
0.8681 0.8680 0.0594 FAILED PSUCC cg.f:578
0.6710 0.6713 0.8953 SUCCES PSUCC cg.f:577
0.5689 0.5693 0.8783 SUCCES PSUCC cg.f:578
0.4587 0.4599 0.8534 FAILED PSUCC cg.f:578
0.3553 0.3564 0.3351 SUCCES PSUCC cg.f:578
0.2496 0.2492 0.8140 SUCCES PSUCC cg.f:578
0.5560 0.5566 0.6505 SUCCES PSUCC cg.f:578
0.4535 0.4527 0.1326 FAILED PSUCC cg.f:578
0.3493 0.3494 0.1129 SUCCES PSUCC cg.f:578
0.1571 0.1570 0.9517 SUCCES PSUCC cg.f:578
0.5486 0.5479 0.4283 SUCCES PSUCC cg.f:543
0.8578 0.8602 0.7688 SUCCES PSUCC cg.f:578
0.7485 0.7492 0.2447 SUCCES PSUCC cg.f:578
0.6431 0.6432 0.2253 SUCCES PSUCC cg.f:577
0.4565 0.4576 0.0673 SUCCES PSUCC cg.f:578
0.8458 0.8486 0.0431 SUCCES PSUCC cg.f:577
0.2378 0.2378 0.5200 SUCCES PSUCC cg.f:578
0.1427 0.1431 0.5091 SUCCES PSUCC cg.f:577
0.5314 0.5316 0.9828 SUCCES PSUCC cg.f:681
0.3410 0.3409 0.8227 SUCCES PSUCC cg.f:577
0.2350 0.2350 0.3014 SUCCES PSUCC cg.f:578
0.6272 0.6267 0.2796 SUCCES PSUCC cg.f:578
0.4357 0.4356 0.6185 SUCCES PSUCC cg.f:578
0.8283 0.8275 0.0965 SUCCES PSUCC cg.f:578
0.6351 0.6350 0.9346 SUCCES PSUCC cg.f:578
0.5282 0.5273 0.4125 SUCCES PSUCC cg.f:578
0.3378 0.3388 0.2529 SUCCES PSUCC cg.f:577
0.2341 0.2343 0.2330 FAILED PSUCC cg.f:578
0.6253 0.6256 0.7085 FAILED PSUCC cg.f:577
0.4399 0.4410 0.5532 SUCCES PSUCC cg.f:578
0.3313 0.3316 0.5301 SUCCES PSUCC cg.f:578
0.2319 0.2316 0.0174 SUCCES PSUCC cg.f:578
0.1203 0.1204 0.9886 SUCCES PSUCC cg.f:578
0.4288 0.4284 0.3281 FAILED PSUCC cg.f:578
0.3148 0.3143 0.8008 SUCCES PSUCC cg.f:578
0.1253 0.1256 0.1413 SUCCES PSUCC cg.f:578
0.5220 0.5236 0.6219 SUCCES PSUCC cg.f:578
0.9177 0.9171 0.6032 FAILED PSUCC cg.f:578
0.8104 0.8080 0.5831 FAILED PSUCC cg.f:578
0.6259 0.6262 0.9265 SUCCES PSUCC cg.f:578
0.5114 0.5114 0.3977 FAILED PSUCC cg.f:580
0.8253 0.8268 0.7415 SUCCES PSUCC cg.f:577
0.2165 0.2171 0.2190 SUCCES PSUCC cg.f:578
0.1062 0.1060 0.1945 FAILED PSUCC cg.f:681
0.0028 0.0028 0.6750 SUCCES PSUCC cg.f:578
0.3164 0.3166 0.0188 SUCCES PSUCC cg.f:578
0.2078 0.2079 0.4969 SUCCES PSUCC cg.f:578
0.5999 0.5995 0.4710 SUCCES PSUCC cg.f:577
0.9102 0.9103 0.8123 SUCCES PSUCC cg.f:577
0.3036 0.3028 0.7912 SUCCES PSUCC cg.f:578
0.1115 0.1117 0.6287 SUCCES PSUCC cg.f:578
0.0104 0.0104 0.1138 SUCCES PSUCC cg.f:578
0.3981 0.3969 0.5880 FAILED PSUCC cg.f:578
0.7065 0.7067 0.9249 SUCCES PSUCC cg.f:578
0.1022 0.1022 0.9071 FAILED PSUCC cg.f:578
0.9955 0.9947 0.8859 SUCCES PSUCC cg.f:578
0.3946 0.3946 0.3677 SUCCES PSUCC cg.f:577
0.6928 0.6928 0.1982 SUCCES PSUCC cg.f:578
0.0933 0.0933 0.1842 SUCCES PSUCC cg.f:577
0.8994 0.9017 0.0198 FAILED PSUCC cg.f:580
0.8011 0.8035 0.0059 FAILED PSUCC cg.f:578
0.6884 0.6887 0.9776 SUCCES PSUCC cg.f:577
0.0845 0.0846 0.9596 SUCCES PSUCC cg.f:578
0.3956 0.3961 0.8017 SUCCES PSUCC cg.f:577
0.7867 0.7862 0.2781 FAILED PSUCC cg.f:578
0.6827 0.6822 0.7593 SUCCES PSUCC cg.f:578
0.4863 0.4865 0.5948 FAILED PSUCC cg.f:578
0.3851 0.3862 0.0776 SUCCES PSUCC cg.f:578
0.7762 0.7781 0.5533 SUCCES PSUCC cg.f:578
0.6752 0.6757 0.5363 FAILED PSUCC cg.f:578
0.9800 0.9806 0.8728 SUCCES PSUCC cg.f:578
0.8728 0.8727 0.8489 SUCCES PSUCC cg.f:578
0.7639 0.7638 0.8271 SUCCES PSUCC cg.f:578
0.0715 0.0711 0.1660 SUCCES PSUCC cg.f:578
0.3837 0.3841 0.0088 SUCCES PSUCC cg.f:578
0.2769 0.2778 0.4862 SUCCES PSUCC cg.f:578
0.6696 0.6721 0.4636 SUCCES PSUCC cg.f:578
0.0679 0.0679 0.9458 SUCCES PSUCC cg.f:578
0.3789 0.3789 0.7863 SUCCES PSUCC cg.f:577
0.7679 0.7673 0.2623 FAILED PSUCC cg.f:665
0.5754 0.5724 0.0989 SUCCES PSUCC cg.f:578
0.8854 0.8840 0.4397 FAILED PSUCC cg.f:578
0.7825 0.7796 0.4222 SUCCES PSUCC cg.f:578
0.5874 0.5885 0.7574 SUCCES PSUCC cg.f:578
0.3898 0.3912 0.5898 SUCCES PSUCC cg.f:578
0.3707 0.3709 0.2113 SUCCES PSUCC cg.f:578
0.6829 0.6796 0.5538 SUCCES PSUCC cg.f:578
0.9909 0.9948 0.8916 SUCCES PSUCC cg.f:578
0.3858 0.3858 0.8717 FAILED PSUCC cg.f:578
0.7763 0.7762 0.8475 SUCCES PSUCC cg.f:578
0.0881 0.0884 0.6899 SUCCES PSUCC cg.f:577
0.4794 0.4807 0.6681 FAILED PSUCC cg.f:578
0.8787 0.8789 0.1502 SUCCES PSUCC cg.f:578
0.7710 0.7706 0.6275 SUCCES PSUCC cg.f:578
0.5792 0.5796 0.4657 SUCCES PSUCC cg.f:578
0.4759 0.4766 0.9498 SUCCES PSUCC cg.f:578
0.7799 0.7803 0.7843 FAILED PSUCC cg.f:578
0.6763 0.6749 0.7636 SUCCES PSUCC cg.f:578
0.5686 0.5705 0.2418 SUCCES PSUCC cg.f:578
