Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.0780 0.0777 0.6766 failed PSUCC fft3d.f:82
0.6455 0.6434 0.9545 succes PSUCC fft3d.f:160
0.2129 0.2132 0.2310 failed PSUCC fft3d.f:81
0.8639 0.8607 0.1466 succes PSUCC fft3d.f:49
0.0209 0.0209 0.0698 succes PSUCC fft3d.f:48
0.5891 0.5816 0.3502 succes PSUCC fft3d.f:81
0.1560 0.1569 0.6275 failed PSUCC fft3d.f:81
0.3084 0.3074 0.5439 succes PSUCC ()
0.3717 0.3688 0.8186 succes PSUCC fft3d.f:120
0.4421 0.4417 0.0993 succes PSUCC fft3d.f:82
0.5968 0.5936 0.0198 succes PSUCC fft3d.f:166
0.1605 0.1591 0.2929 succes PSUCC ()
0.2301 0.2291 0.5741 failed PSUCC fft3d.f:49
0.2987 0.2964 0.8514 succes PSUCC fft3d.f:160
0.9497 0.9453 0.7685 succes PSUCC fft3d.f:160
0.5189 0.5157 0.5470 failed PSUCC fft3d.f:2
0.0851 0.0847 0.3254 succes PSUCC fft3d.f:48
0.1560 0.1556 0.1066 succes PSUCC fft3d.f:81
0.8074 0.8040 0.5225 succes PSUCC ()
0.3736 0.3729 0.2986 succes PSUCC fft3d.f:2
0.0264 0.0263 0.7195 succes PSUCC fft3d.f:2
0.5937 0.5890 0.9942 succes PSUCC fft3d.f:160
0.2461 0.2471 0.9133 succes PSUCC fft3d.f:160
0.9038 0.9003 0.3348 succes PSUCC fft3d.f:82
0.4622 0.4609 0.1047 succes PSUCC fft3d.f:120
0.0354 0.0353 0.3882 succes PSUCC fft3d.f:49
0.1871 0.1854 0.8057 succes PSUCC fft3d.f:47
0.7567 0.7569 0.5849 succes PSUCC fft3d.f:49
0.4094 0.4076 0.0025 succes PSUCC ()
0.9755 0.9710 0.7798 failed PSUCC fft3d.f:56
0.5400 0.5362 0.5550 succes PSUCC fft3d.f:2
0.1999 0.1992 0.4794 succes PSUCC fft3d.f:2
0.7634 0.7588 0.2536 failed PSUCC fft3d.f:81
0.9191 0.9128 0.1748 succes PSUCC fft3d.f:82
0.9846 0.9818 0.4506 succes PSUCC fft3d.f:2
0.0480 0.0479 0.2255 succes PSUCC fft3d.f:166
0.2049 0.2030 0.1475 succes PSUCC fft3d.f:82
0.7700 0.7648 0.4227 failed PSUCC fft3d.f:57
0.3395 0.3371 0.7018 succes PSUCC fft3d.f:48
0.9041 0.8869 0.4773 succes PSUCC fft3d.f:2
0.9693 0.9566 0.7536 succes PSUCC fft3d.f:81
0.9538 0.9472 0.8953 succes PSUCC fft3d.f:160
0.1054 0.1049 0.3100 succes PSUCC fft3d.f:166
0.1748 0.1743 0.0893 failed PSUCC fft3d.f:47
0.2351 0.2335 0.3619 succes PSUCC fft3d.f:49
0.3877 0.3880 0.2787 succes PSUCC fft3d.f:165
0.4628 0.4588 0.5636 failed PSUCC fft3d.f:126
0.1103 0.1095 0.9775 succes PSUCC ()
0.1802 0.1790 0.2578 succes PSUCC fft3d.f:82
0.7475 0.7446 0.5364 succes PSUCC fft3d.f:48
0.3128 0.3112 0.3113 failed PSUCC fft3d.f:82
0.8815 0.8707 0.0906 succes PSUCC fft3d.f:81
0.9472 0.9416 0.8662 succes PSUCC fft3d.f:81
0.1002 0.0995 0.7867 succes PSUCC fft3d.f:166
0.1667 0.1661 0.0617 succes PSUCC fft3d.f:49
0.2309 0.2304 0.8370 succes PSUCC fft3d.f:49
0.3879 0.3872 0.7597 succes PSUCC fft3d.f:2
0.5418 0.5387 0.6792 succes PSUCC fft3d.f:48
0.6103 0.6053 0.9566 succes PSUCC fft3d.f:49
0.1757 0.1746 0.2337 succes PSUCC fft3d.f:48
0.7388 0.7347 0.5080 succes PSUCC fft3d.f:82
0.8063 0.8039 0.7859 succes PSUCC fft3d.f:126
0.4624 0.4607 0.7057 succes PSUCC fft3d.f:126
