Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.2085 0.1309 0.2244 SUCCES PFAIL cg.f:578
0.2366 0.1485 0.2740 SUCCES PFAIL cg.f:578
0.2600 0.1634 0.3221 SUCCES PFAIL cg.f:578
0.8752 0.5489 0.0135 SUCCES PFAIL cg.f:578
0.4008 0.2518 0.0619 SUCCES PFAIL cg.f:578
0.0160 0.0101 0.2520 SUCCES PFAIL cg.f:578
0.0420 0.0264 0.8006 SUCCES PFAIL cg.f:578
0.6593 0.4131 0.4940 SUCCES PFAIL cg.f:577
0.6822 0.4285 0.0417 SUCCES PFAIL cg.f:578
0.2132 0.1341 0.5925 SUCCES PFAIL cg.f:578
0.3239 0.2034 0.2788 SUCCES PFAIL cg.f:578
0.3477 0.2176 0.3274 SUCCES PFAIL cg.f:578
0.3747 0.2356 0.8747 SUCCES PFAIL cg.f:578
0.4005 0.2503 0.9236 SUCCES PFAIL cg.f:578
0.9271 0.5807 0.4731 SUCCES PFAIL cg.f:578
0.4592 0.2884 0.0261 SUCCES PFAIL cg.f:578
0.0725 0.0455 0.2157 SUCCES PFAIL cg.f:665
0.0964 0.0605 0.7632 SUCCES PFAIL cg.f:578
0.6252 0.3909 0.8135 SUCCES PFAIL cg.f:578
0.7488 0.7397 0.8813 SUCCES PSUCC cg.f:577
0.4628 0.2892 0.0703 SUCCES PFAIL cg.f:578
0.4058 0.2530 0.9813 SUCCES PFAIL cg.f:681
0.8482 0.5354 0.8915 SUCCES PFAIL cg.f:578
0.8698 0.5500 0.4347 SUCCES PFAIL cg.f:578
0.4841 0.3052 0.6262 SUCCES PFAIL cg.f:578
0.5109 0.3217 0.6741 SUCCES PFAIL cg.f:578
0.6237 0.3931 0.8661 SUCCES PFAIL cg.f:578
0.1523 0.0963 0.9160 SUCCES PFAIL cg.f:578
0.2663 0.1681 0.6062 SUCCES PFAIL cg.f:578
0.2917 0.1846 0.1533 SUCCES PFAIL cg.f:578
0.9041 0.5709 0.8442 SUCCES PFAIL cg.f:578
0.5180 0.3266 0.0332 SUCCES PFAIL cg.f:578
0.0445 0.0281 0.0819 SUCCES PFAIL cg.f:578
0.0736 0.0463 0.6344 SUCCES PFAIL cg.f:578
0.0964 0.0607 0.6794 SUCCES PFAIL cg.f:578
0.2138 0.1362 0.3725 SUCCES PFAIL cg.f:580
0.9152 0.5764 0.7048 SUCCES PFAIL cg.f:578
0.4404 0.2782 0.7528 SUCCES PFAIL cg.f:578
0.5540 0.3493 0.4444 SUCCES PFAIL cg.f:578
0.5835 0.3679 0.9943 SUCCES PFAIL cg.f:578
0.1070 0.0673 0.5402 SUCCES PFAIL cg.f:578
0.2200 0.1391 0.7302 SUCCES PFAIL cg.f:577
0.7528 0.4740 0.2856 SUCCES PFAIL cg.f:578
0.3604 0.2254 0.4708 SUCCES PFAIL cg.f:578
0.3013 0.1880 0.3789 SUCCES PFAIL cg.f:578
0.2387 0.1492 0.2830 SUCCES PFAIL cg.f:578
0.1771 0.1108 0.1883 SUCCES PFAIL cg.f:578
0.1178 0.0737 0.5963 SUCCES PFAIL cg.f:578
0.5597 0.3539 0.5055 SUCCES PFAIL cg.f:580
0.6761 0.4681 0.6984 SUCCES PFAIL cg.f:578
0.9157 0.6157 0.2276 SUCCES PFAIL cg.f:578
0.7229 0.6018 0.0487 SUCCES PFAIL cg.f:578
0.8846 0.5671 0.2007 SUCCES PFAIL cg.f:578
0.6712 0.5338 0.6738 SUCCES PFAIL cg.f:577
0.9768 0.6111 0.7536 SUCCES PFAIL cg.f:578
0.4198 0.2629 0.6626 SUCCES PFAIL cg.f:578
0.9438 0.5898 0.7097 SUCCES PFAIL cg.f:578
0.8901 0.5570 0.6224 SUCCES PFAIL cg.f:578
0.3228 0.2021 0.5247 SUCCES PFAIL cg.f:578
0.2612 0.1642 0.9305 SUCCES PFAIL cg.f:578
0.2946 0.2047 0.9832 SUCCES PFAIL cg.f:578
0.1248 0.1258 0.1560 SUCCES PSUCC cg.f:578
0.0131 0.0134 0.6299 SUCCES PSUCC cg.f:578
0.0023 0.0015 0.2595 SUCCES PFAIL cg.f:577
0.5241 0.3302 0.3036 SUCCES PFAIL cg.f:578
0.5526 0.3470 0.3538 SUCCES PFAIL cg.f:578
0.5800 0.3658 0.9036 SUCCES PFAIL cg.f:578
0.6081 0.3832 0.9526 SUCCES PFAIL cg.f:578
0.6293 0.3974 0.4965 SUCCES PFAIL cg.f:578
0.7510 0.4740 0.1937 SUCCES PFAIL cg.f:578
0.8673 0.5470 0.8872 SUCCES PFAIL cg.f:681
0.3903 0.2463 0.4330 SUCCES PFAIL cg.f:578
0.5029 0.3172 0.1222 SUCCES PFAIL cg.f:578
0.0312 0.0198 0.1720 SUCCES PFAIL cg.f:578
0.6397 0.4033 0.8580 SUCCES PFAIL cg.f:577
0.6682 0.4207 0.4082 SUCCES PFAIL cg.f:577
0.2824 0.1780 0.5984 SUCCES PFAIL cg.f:578
0.3072 0.1938 0.1475 SUCCES PFAIL cg.f:578
0.4283 0.2706 0.3436 SUCCES PFAIL cg.f:578
0.9563 0.6013 0.8926 SUCCES PFAIL cg.f:578
0.9741 0.6150 0.4351 SUCCES PFAIL cg.f:578
0.0877 0.0555 0.6231 SUCCES PFAIL cg.f:578
0.6230 0.3932 0.6819 SUCCES PFAIL cg.f:578
0.7290 0.4602 0.3655 SUCCES PFAIL cg.f:577
0.8453 0.5322 0.5578 SUCCES PFAIL cg.f:578
0.8723 0.5501 0.1051 SUCCES PFAIL cg.f:578
0.3971 0.2507 0.1541 SUCCES PFAIL cg.f:578
0.5150 0.3251 0.3480 SUCCES PFAIL cg.f:578
0.0384 0.0249 0.3939 SUCCES PFAIL cg.f:578
0.0027 0.0024 0.6521 SUCCES PFAIL cg.f:578
0.7634 0.7057 0.2880 SUCCES PSUCC cg.f:578
0.8792 0.8920 0.9978 SUCCES PSUCC cg.f:578
0.9442 0.9122 0.2569 SUCCES PSUCC cg.f:578
0.4948 0.3120 0.1748 SUCCES PFAIL cg.f:578
0.5148 0.3250 0.2170 SUCCES PFAIL cg.f:578
0.1342 0.0846 0.9125 SUCCES PFAIL cg.f:578
0.1626 0.1028 0.9614 SUCCES PFAIL cg.f:578
0.2794 0.1758 0.6554 SUCCES PFAIL cg.f:578
0.7990 0.5046 0.1983 SUCCES PFAIL cg.f:578
0.3289 0.2172 0.7493 SUCCES PFAIL cg.f:580
0.4631 0.4672 0.2887 SUCCES PSUCC cg.f:578
0.9424 0.6479 0.4090 SUCCES PFAIL cg.f:578
0.6011 0.6158 0.3000 SUCCES PSUCC cg.f:578
0.6699 0.4228 0.5631 SUCCES PFAIL cg.f:578
0.6949 0.4635 0.6100 SUCCES PFAIL cg.f:578
0.0023 0.0024 0.9326 SUCCES PSUCC cg.f:578
0.9010 0.6108 0.4178 SUCCES PFAIL cg.f:578
0.3789 0.2393 0.0171 SUCCES PFAIL cg.f:578
0.4938 0.3119 0.2101 SUCCES PFAIL cg.f:578
0.0235 0.0148 0.2618 SUCCES PFAIL cg.f:578
0.6368 0.4644 0.9524 SUCCES PFAIL cg.f:578
0.4866 0.3097 0.4724 SUCCES PFAIL cg.f:578
0.6922 0.7172 0.3089 SUCCES PSUCC cg.f:578
0.3501 0.2336 0.7165 SUCCES PFAIL cg.f:578
0.5665 0.5728 0.3931 SUCCES PSUCC cg.f:578
0.0474 0.0313 0.5139 SUCCES PFAIL cg.f:578
0.1822 0.1152 0.0551 SUCCES PFAIL cg.f:578
0.7968 0.5022 0.2438 SUCCES PFAIL cg.f:578
0.8274 0.5224 0.7966 SUCCES PFAIL cg.f:578
0.4326 0.2731 0.4785 SUCCES PFAIL cg.f:578
0.5526 0.3492 0.6754 SUCCES PFAIL cg.f:578
0.5758 0.4029 0.7219 SUCCES PFAIL cg.f:577
0.4920 0.3212 0.0352 SUCCES PFAIL cg.f:578
0.9516 0.5968 0.7896 SUCCES PFAIL cg.f:578
0.9828 0.6140 0.3437 SUCCES PFAIL cg.f:578
0.4238 0.2651 0.7512 SUCCES PFAIL cg.f:578
0.8590 0.5372 0.1552 SUCCES PFAIL cg.f:578
0.2990 0.1875 0.0629 SUCCES PFAIL cg.f:577
0.3243 0.2030 0.6093 SUCCES PFAIL cg.f:577
0.7683 0.4825 0.0196 SUCCES PFAIL cg.f:578
0.2959 0.1859 0.0690 SUCCES PFAIL cg.f:578
0.8175 0.5123 0.1131 SUCCES PFAIL cg.f:578
0.8482 0.5315 0.1659 SUCCES PFAIL cg.f:578
0.2898 0.1819 0.0747 SUCCES PFAIL cg.f:577
0.3131 0.1979 0.6203 SUCCES PFAIL cg.f:578
0.8392 0.5293 0.6684 SUCCES PFAIL cg.f:578
0.9559 0.6042 0.3627 SUCCES PFAIL cg.f:578
0.0697 0.0441 0.0535 SUCCES PFAIL cg.f:578
0.1844 0.1167 0.7445 SUCCES PFAIL cg.f:578
0.7953 0.5026 0.4334 SUCCES PFAIL cg.f:577
0.3252 0.2056 0.4828 SUCCES PFAIL cg.f:578
0.9357 0.5912 0.1726 SUCCES PFAIL cg.f:578
0.5544 0.3501 0.3682 SUCCES PFAIL cg.f:578
0.5772 0.3644 0.9145 SUCCES PFAIL cg.f:577
0.1868 0.1181 0.0991 SUCCES PFAIL cg.f:578
0.3056 0.1930 0.2947 SUCCES PFAIL cg.f:578
0.3252 0.2054 0.8385 SUCCES PFAIL cg.f:578
0.9442 0.5959 0.0320 SUCCES PFAIL cg.f:578
0.9751 0.6157 0.0848 SUCCES PFAIL cg.f:578
0.5864 0.3705 0.2732 SUCCES PFAIL cg.f:577
0.1125 0.0711 0.8218 SUCCES PFAIL cg.f:578
0.7241 0.4579 0.0105 SUCCES PFAIL cg.f:578
0.3390 0.2144 0.7017 SUCCES PFAIL cg.f:681
0.9545 0.6018 0.8938 SUCCES PFAIL cg.f:578
0.4834 0.3054 0.9442 SUCCES PFAIL cg.f:578
0.0908 0.0575 0.6299 SUCCES PFAIL cg.f:578
0.2089 0.1322 0.3249 SUCCES PFAIL cg.f:577
0.3192 0.2019 0.0108 SUCCES PFAIL cg.f:578
0.4301 0.2718 0.6993 SUCCES PFAIL cg.f:578
0.5433 0.3434 0.3907 SUCCES PFAIL cg.f:578
0.5752 0.3630 0.4426 SUCCES PFAIL cg.f:578
0.6906 0.4365 0.6344 SUCCES PFAIL cg.f:578
0.8011 0.5046 0.8227 SUCCES PFAIL cg.f:578
0.3282 0.2072 0.8724 SUCCES PFAIL cg.f:578
0.9434 0.5953 0.5635 SUCCES PFAIL cg.f:578
0.9681 0.6115 0.6108 SUCCES PFAIL cg.f:577
0.5851 0.3698 0.8045 SUCCES PFAIL cg.f:578
0.6959 0.4397 0.9921 SUCCES PFAIL cg.f:578
0.2203 0.1393 0.0383 SUCCES PFAIL cg.f:578
0.3341 0.2111 0.7296 SUCCES PFAIL cg.f:578
0.4496 0.2838 0.4234 SUCCES PFAIL cg.f:652
0.9802 0.6181 0.9749 SUCCES PFAIL cg.f:578
0.0888 0.0562 0.6581 SUCCES PFAIL cg.f:578
0.1138 0.0719 0.2071 SUCCES PFAIL cg.f:578
0.2301 0.1456 0.4004 SUCCES PFAIL cg.f:578
0.3484 0.2202 0.0945 SUCCES PFAIL cg.f:578
0.4567 0.2887 0.2796 SUCCES PFAIL cg.f:578
0.5723 0.3615 0.9723 SUCCES PFAIL cg.f:578
0.0993 0.0628 0.5211 SUCCES PFAIL cg.f:578
0.2141 0.1353 0.7128 SUCCES PFAIL cg.f:578
0.3262 0.2061 0.4038 SUCCES PFAIL cg.f:578
0.3573 0.2255 0.4553 SUCCES PFAIL cg.f:578
0.4682 0.2958 0.1431 SUCCES PFAIL cg.f:578
0.4917 0.3102 0.1890 SUCCES PFAIL cg.f:578
0.1061 0.0670 0.8798 SUCCES PFAIL cg.f:578
0.7180 0.4540 0.0692 SUCCES PFAIL cg.f:681
0.8286 0.5236 0.2575 SUCCES PFAIL cg.f:578
0.8621 0.5437 0.8109 SUCCES PFAIL cg.f:578
0.4779 0.3019 0.0044 SUCCES PFAIL cg.f:578
0.0022 0.0014 0.0500 SUCCES PFAIL cg.f:577
0.1217 0.0770 0.2467 SUCCES PFAIL cg.f:578
0.2302 0.1456 0.9321 SUCCES PFAIL cg.f:577
0.7541 0.4760 0.9783 SUCCES PFAIL cg.f:578
0.8678 0.5483 0.6693 SUCCES PFAIL cg.f:578
0.9894 0.6247 0.3673 SUCCES PFAIL cg.f:578
0.5140 0.3245 0.9141 SUCCES PFAIL cg.f:578
0.1184 0.0747 0.5959 SUCCES PFAIL cg.f:578
0.1518 0.0960 0.6496 SUCCES PFAIL cg.f:578
0.2670 0.1686 0.3411 SUCCES PFAIL cg.f:578
0.3818 0.2415 0.5342 SUCCES PFAIL cg.f:578
0.9873 0.6230 0.7171 SUCCES PFAIL cg.f:665
0.5163 0.3264 0.2675 SUCCES PFAIL cg.f:578
0.6361 0.4015 0.4643 SUCCES PFAIL cg.f:578
0.7450 0.4712 0.1504 SUCCES PFAIL cg.f:578
0.3583 0.2264 0.8397 SUCCES PFAIL cg.f:578
0.3842 0.2429 0.8895 SUCCES PFAIL cg.f:578
0.0013 0.0008 0.5833 SUCCES PFAIL cg.f:577
0.6155 0.3891 0.2723 SUCCES PFAIL cg.f:578
0.1408 0.0889 0.8190 SUCCES PFAIL cg.f:578
0.2499 0.1579 0.0073 SUCCES PFAIL cg.f:577
0.3687 0.2328 0.7005 SUCCES PFAIL cg.f:578
0.3927 0.2482 0.7480 SUCCES PFAIL cg.f:578
0.0058 0.0037 0.4402 SUCCES PFAIL cg.f:578
0.0367 0.0232 0.9910 SUCCES PFAIL cg.f:578
0.6497 0.4102 0.6806 SUCCES PFAIL cg.f:578
0.2586 0.1634 0.3649 SUCCES PFAIL cg.f:578
0.2864 0.1807 0.9177 SUCCES PFAIL cg.f:578
0.9056 0.5717 0.1116 SUCCES PFAIL cg.f:578
0.0173 0.0109 0.8016 SUCCES PFAIL cg.f:578
0.5404 0.3410 0.8467 SUCCES PFAIL cg.f:577
0.1543 0.0976 0.5366 SUCCES PFAIL cg.f:578
0.2673 0.1688 0.2267 SUCCES PFAIL cg.f:577
0.8809 0.5560 0.9173 SUCCES PFAIL cg.f:578
0.9081 0.5736 0.4664 SUCCES PFAIL cg.f:681
0.0254 0.0161 0.6601 SUCCES PFAIL cg.f:578
0.6380 0.4030 0.8488 SUCCES PFAIL cg.f:578
0.6620 0.4182 0.8958 SUCCES PFAIL cg.f:578
0.7761 0.4898 0.0874 SUCCES PFAIL cg.f:578
0.8910 0.5628 0.7786 SUCCES PFAIL cg.f:578
0.9186 0.5799 0.8289 SUCCES PFAIL cg.f:578
0.0318 0.0201 0.5190 SUCCES PFAIL cg.f:578
0.0603 0.0381 0.5683 SUCCES PFAIL cg.f:578
0.6718 0.4238 0.7572 SUCCES PFAIL cg.f:577
0.7849 0.4958 0.4481 SUCCES PFAIL cg.f:578
0.8156 0.5153 0.5008 SUCCES PFAIL cg.f:578
0.4237 0.2675 0.1845 SUCCES PFAIL cg.f:578
0.0387 0.0245 0.3763 SUCCES PFAIL cg.f:578
0.5653 0.3572 0.4248 SUCCES PFAIL cg.f:578
0.6778 0.4284 0.1172 SUCCES PFAIL cg.f:578
0.2887 0.1823 0.3028 SUCCES PFAIL cg.f:578
0.4058 0.2562 0.4975 SUCCES PFAIL cg.f:578
0.9355 0.5902 0.5488 SUCCES PFAIL cg.f:578
0.0493 0.0312 0.7385 SUCCES PFAIL cg.f:578
0.6608 0.4177 0.4265 SUCCES PFAIL cg.f:578
0.1894 0.1198 0.4784 SUCCES PFAIL cg.f:578
0.3041 0.1919 0.6694 SUCCES PFAIL cg.f:578
0.9153 0.5785 0.3574 SUCCES PFAIL cg.f:578
0.9389 0.5914 0.9021 SUCCES PFAIL cg.f:578
0.0561 0.0355 0.5983 SUCCES PFAIL cg.f:578
0.1710 0.1081 0.7887 SUCCES PFAIL cg.f:578
0.1965 0.1242 0.8363 SUCCES PFAIL cg.f:577
0.8102 0.5118 0.5271 SUCCES PFAIL cg.f:577
0.4265 0.2697 0.2199 SUCCES PFAIL cg.f:578
0.0370 0.0234 0.4064 SUCCES PFAIL cg.f:578
0.0659 0.0417 0.4575 SUCCES PFAIL cg.f:578
0.6778 0.4281 0.6479 SUCCES PFAIL cg.f:578
0.2921 0.1846 0.8382 SUCCES PFAIL cg.f:578
0.3185 0.2009 0.8877 SUCCES PFAIL cg.f:578
0.4366 0.2758 0.0807 SUCCES PFAIL cg.f:578
0.5456 0.3449 0.2679 SUCCES PFAIL cg.f:578
0.1591 0.1006 0.9579 SUCCES PFAIL cg.f:578
0.6850 0.4320 0.0064 SUCCES PFAIL cg.f:577
0.2970 0.1877 0.6943 SUCCES PFAIL cg.f:681
0.8235 0.5198 0.7428 SUCCES PFAIL cg.f:680
0.9401 0.5938 0.9363 SUCCES PFAIL cg.f:578
0.9626 0.6079 0.4814 SUCCES PFAIL cg.f:578
0.5758 0.3638 0.1746 SUCCES PFAIL cg.f:578
0.1951 0.1233 0.3680 SUCCES PFAIL cg.f:578
0.2222 0.1403 0.9160 SUCCES PFAIL cg.f:578
0.3317 0.2094 0.6049 SUCCES PFAIL cg.f:578
0.9466 0.5966 0.2956 SUCCES PFAIL cg.f:578
0.4715 0.2974 0.8416 SUCCES PFAIL cg.f:578
0.0882 0.0558 0.0344 SUCCES PFAIL cg.f:578
0.1977 0.1250 0.7228 SUCCES PFAIL cg.f:578
0.2268 0.1432 0.7736 SUCCES PFAIL cg.f:578
0.8400 0.5296 0.9644 SUCCES PFAIL cg.f:578
0.4559 0.2883 0.6571 SUCCES PFAIL cg.f:578
0.9851 0.6210 0.2067 SUCCES PFAIL cg.f:578
0.5921 0.3737 0.8915 SUCCES PFAIL cg.f:578
0.7108 0.4495 0.5865 SUCCES PFAIL cg.f:578
0.3226 0.2036 0.2753 SUCCES PFAIL cg.f:578
0.8548 0.5398 0.8304 SUCCES PFAIL cg.f:578
0.4606 0.2904 0.0115 SUCCES PFAIL cg.f:578
0.4877 0.3080 0.5610 SUCCES PFAIL cg.f:578
0.6008 0.3796 0.2508 SUCCES PFAIL cg.f:578
0.1274 0.0804 0.8006 SUCCES PFAIL cg.f:578
0.2434 0.1539 0.9930 SUCCES PFAIL cg.f:577
0.8606 0.5433 0.1873 SUCCES PFAIL cg.f:578
0.8875 0.5606 0.2334 SUCCES PFAIL cg.f:681
0.4964 0.3126 0.9209 SUCCES PFAIL cg.f:580
0.5243 0.3313 0.4713 SUCCES PFAIL cg.f:578
0.1415 0.0892 0.1665 SUCCES PFAIL cg.f:578
0.2515 0.1587 0.8531 SUCCES PFAIL cg.f:578
0.7788 0.4917 0.9005 SUCCES PFAIL cg.f:578
0.3938 0.2488 0.0937 SUCCES PFAIL cg.f:578
0.9164 0.5783 0.6393 SUCCES PFAIL cg.f:578
0.5330 0.3367 0.8329 SUCCES PFAIL cg.f:578
0.1477 0.0934 0.5232 SUCCES PFAIL cg.f:578
0.7611 0.4799 0.2135 SUCCES PFAIL cg.f:578
0.7814 0.4929 0.2570 SUCCES PFAIL cg.f:577
0.8992 0.5682 0.9494 SUCCES PFAIL cg.f:578
0.4264 0.2695 0.5001 SUCCES PFAIL cg.f:578
0.5451 0.3443 0.1959 SUCCES PFAIL cg.f:578
0.1569 0.0992 0.8830 SUCCES PFAIL cg.f:578
0.1807 0.1142 0.9296 SUCCES PFAIL cg.f:578
0.7938 0.5016 0.1199 SUCCES PFAIL cg.f:578
0.4104 0.2591 0.3132 SUCCES PFAIL cg.f:578
0.0230 0.0145 0.5019 SUCCES PFAIL cg.f:681
0.5486 0.3467 0.0498 SUCCES PFAIL cg.f:578
0.1595 0.1006 0.2389 SUCCES PFAIL cg.f:578
0.1888 0.1194 0.7893 SUCCES PFAIL cg.f:578
0.8005 0.5057 0.4785 SUCCES PFAIL cg.f:578
0.9136 0.5761 0.1684 SUCCES PFAIL cg.f:578
0.4492 0.2834 0.7250 SUCCES PFAIL cg.f:578
0.0582 0.0368 0.4118 SUCCES PFAIL cg.f:578
0.6736 0.4253 0.6037 SUCCES PFAIL cg.f:578
0.6982 0.4408 0.6513 SUCCES PFAIL cg.f:578
0.3093 0.1952 0.8379 SUCCES PFAIL cg.f:578
0.3404 0.2148 0.3910 SUCCES PFAIL cg.f:578
0.9500 0.5991 0.0776 SUCCES PFAIL cg.f:578
0.9775 0.6176 0.6282 SUCCES PFAIL cg.f:577
0.5941 0.3756 0.8197 SUCCES PFAIL cg.f:578
0.7026 0.4439 0.0053 SUCCES PFAIL cg.f:578
0.7332 0.4623 0.5580 SUCCES PFAIL cg.f:577
0.8457 0.5346 0.7485 SUCCES PFAIL cg.f:577
0.3696 0.2336 0.2954 SUCCES PFAIL cg.f:578
0.9872 0.6225 0.4881 SUCCES PFAIL cg.f:578
0.6003 0.3791 0.1794 SUCCES PFAIL cg.f:578
0.1301 0.0823 0.2304 SUCCES PFAIL cg.f:578
0.2437 0.1542 0.4205 SUCCES PFAIL cg.f:578
0.8580 0.5421 0.6105 SUCCES PFAIL cg.f:578
0.9698 0.6127 0.8007 SUCCES PFAIL cg.f:578
0.4981 0.3141 0.8513 SUCCES PFAIL cg.f:578
0.1083 0.0684 0.0356 SUCCES PFAIL cg.f:681
0.2209 0.1397 0.2284 SUCCES PFAIL cg.f:578
0.7502 0.4733 0.2791 SUCCES PFAIL cg.f:578
0.3642 0.2299 0.4700 SUCCES PFAIL cg.f:577
0.4762 0.3008 0.1574 SUCCES PFAIL cg.f:578
0.0070 0.0045 0.7104 SUCCES PFAIL cg.f:577
0.1150 0.0727 0.8956 SUCCES PFAIL cg.f:578
0.7327 0.4631 0.0895 SUCCES PFAIL cg.f:578
0.7566 0.4779 0.1373 SUCCES PFAIL cg.f:578
0.3680 0.2324 0.8262 SUCCES PFAIL cg.f:578
0.9803 0.6189 0.5144 SUCCES PFAIL cg.f:578
0.5129 0.3239 0.0676 SUCCES PFAIL cg.f:578
0.1253 0.0791 0.7589 SUCCES PFAIL cg.f:578
0.1557 0.0982 0.3113 SUCCES PFAIL cg.f:578
0.7649 0.4834 0.4955 SUCCES PFAIL cg.f:578
0.7890 0.4986 0.5423 SUCCES PFAIL cg.f:577
0.9046 0.5719 0.2357 SUCCES PFAIL cg.f:578
0.5193 0.3268 0.9271 SUCCES PFAIL cg.f:578
0.5463 0.3445 0.4768 SUCCES PFAIL cg.f:578
0.0747 0.0472 0.5254 SUCCES PFAIL cg.f:578
0.6879 0.4340 0.2155 SUCCES PFAIL cg.f:578
0.2129 0.1343 0.7641 SUCCES PFAIL cg.f:681
0.8280 0.5229 0.4558 SUCCES PFAIL cg.f:578
0.8535 0.5385 0.5024 SUCCES PFAIL cg.f:580
0.9674 0.6110 0.1946 SUCCES PFAIL cg.f:578
0.9929 0.6252 0.7424 SUCCES PFAIL cg.f:578
0.1071 0.0676 0.4323 SUCCES PFAIL cg.f:578
0.1338 0.0845 0.4810 SUCCES PFAIL cg.f:578
0.7476 0.4724 0.1733 SUCCES PFAIL cg.f:578
0.2796 0.1763 0.7251 SUCCES PFAIL cg.f:578
0.8885 0.5607 0.4120 SUCCES PFAIL cg.f:681
0.9118 0.5744 0.9583 SUCCES PFAIL cg.f:578
0.9458 0.5956 0.5129 SUCCES PFAIL cg.f:578
0.0581 0.0366 0.2032 SUCCES PFAIL cg.f:578
0.0798 0.0504 0.7468 SUCCES PFAIL cg.f:578
0.6965 0.4396 0.4397 SUCCES PFAIL cg.f:578
0.2197 0.1387 0.9857 SUCCES PFAIL cg.f:578
0.8380 0.5288 0.6807 SUCCES PFAIL cg.f:578
0.3694 0.2329 0.7330 SUCCES PFAIL cg.f:578
0.9766 0.6155 0.4169 SUCCES PFAIL cg.f:578
0.5009 0.3160 0.4648 SUCCES PFAIL cg.f:578
0.1189 0.0751 0.1592 SUCCES PFAIL cg.f:578
0.1432 0.0904 0.7064 SUCCES PFAIL cg.f:578
0.2592 0.1635 0.3984 SUCCES PFAIL cg.f:578
0.7872 0.4971 0.4478 SUCCES PFAIL cg.f:577
0.4020 0.2532 0.6384 SUCCES PFAIL cg.f:578
0.9274 0.5857 0.6866 SUCCES PFAIL cg.f:578
0.0360 0.0228 0.3726 SUCCES PFAIL cg.f:578
0.6533 0.4125 0.0679 SUCCES PFAIL cg.f:578
0.1766 0.1114 0.1132 SUCCES PFAIL cg.f:578
0.7945 0.5021 0.8064 SUCCES PFAIL cg.f:578
0.3186 0.2010 0.3531 SUCCES PFAIL cg.f:578
0.9330 0.5885 0.5432 SUCCES PFAIL cg.f:578
0.0492 0.0312 0.7376 SUCCES PFAIL cg.f:578
0.6633 0.4186 0.4273 SUCCES PFAIL cg.f:578
0.6875 0.4345 0.4745 SUCCES PFAIL cg.f:578
0.3030 0.1912 0.1683 SUCCES PFAIL cg.f:578
0.9182 0.5789 0.3587 SUCCES PFAIL cg.f:578
0.9405 0.5925 0.9029 SUCCES PFAIL cg.f:577
0.9636 0.6064 0.9506 SUCCES PFAIL cg.f:578
0.4947 0.3122 0.0018 SUCCES PFAIL cg.f:578
0.6085 0.3843 0.6932 SUCCES PFAIL cg.f:578
0.6335 0.3996 0.2407 SUCCES PFAIL cg.f:578
0.2506 0.1582 0.4337 SUCCES PFAIL cg.f:578
0.7764 0.4903 0.9812 SUCCES PFAIL cg.f:578
0.3898 0.2462 0.1725 SUCCES PFAIL cg.f:578
0.4169 0.2631 0.2223 SUCCES PFAIL cg.f:578
0.0286 0.0181 0.9096 SUCCES PFAIL cg.f:578
0.0545 0.0344 0.4566 SUCCES PFAIL cg.f:578
0.6713 0.4240 0.6509 SUCCES PFAIL cg.f:578
0.7841 0.4952 0.3410 SUCCES PFAIL cg.f:578
0.8079 0.5101 0.8875 SUCCES PFAIL cg.f:578
0.9254 0.5829 0.5797 SUCCES PFAIL cg.f:578
0.4496 0.2830 0.6267 SUCCES PFAIL cg.f:578
0.9752 0.6144 0.6760 SUCCES PFAIL cg.f:578
0.5928 0.3732 0.3697 SUCCES PFAIL cg.f:580
0.1164 0.0736 0.4143 SUCCES PFAIL cg.f:578
0.6431 0.4065 0.9639 SUCCES PFAIL cg.f:578
0.7636 0.4822 0.1614 SUCCES PFAIL cg.f:578
0.3731 0.2356 0.3472 SUCCES PFAIL cg.f:578
0.8950 0.5651 0.8915 SUCCES PFAIL cg.f:578
0.0086 0.0055 0.5828 SUCCES PFAIL cg.f:578
0.0399 0.0252 0.6368 SUCCES PFAIL cg.f:578
0.1545 0.0975 0.3274 SUCCES PFAIL cg.f:578
0.6806 0.4300 0.8748 SUCCES PFAIL cg.f:578
0.7936 0.5004 0.0635 SUCCES PFAIL cg.f:578
0.8209 0.5189 0.6139 SUCCES PFAIL cg.f:578
0.4282 0.2703 0.8001 SUCCES PFAIL cg.f:578
0.5485 0.3461 0.9951 SUCCES PFAIL cg.f:578
0.5751 0.3629 0.5443 SUCCES PFAIL cg.f:577
0.1901 0.1200 0.2366 SUCCES PFAIL cg.f:578
0.2151 0.1357 0.7834 SUCCES PFAIL cg.f:578
0.3236 0.2043 0.9695 SUCCES PFAIL cg.f:578
0.8518 0.5381 0.0192 SUCCES PFAIL cg.f:578
0.9707 0.6116 0.7145 SUCCES PFAIL cg.f:578
0.9949 0.6278 0.2617 SUCCES PFAIL cg.f:578
0.6107 0.3855 0.9522 SUCCES PFAIL cg.f:578
0.6377 0.4029 0.5022 SUCCES PFAIL cg.f:578
0.7473 0.4718 0.1898 SUCCES PFAIL cg.f:577
0.7785 0.4908 0.2422 SUCCES PFAIL cg.f:578
0.3908 0.2463 0.9305 SUCCES PFAIL cg.f:578
0.9181 0.5784 0.9798 SUCCES PFAIL cg.f:578
0.9378 0.5906 0.5224 SUCCES PFAIL cg.f:578
