Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.3780 0.3421 0.3846 SUCCES PFAIL mg.f:667
0.8565 0.7683 0.7612 SUCCES PFAIL mg.f:604
0.5733 0.5158 0.7123 SUCCES PFAIL mg.f:597
0.2957 0.2679 0.6692 SUCCES PFAIL mg.f:679
0.3662 0.3313 0.6919 SUCCES PFAIL mg.f:667
0.9326 0.8367 0.7092 SUCCES PFAIL mg.f:604
0.1504 0.1362 0.1628 SUCCES PFAIL mg.f:679
0.6324 0.5709 0.0409 SUCCES PFAIL mg.f:679
0.9380 0.8460 0.1367 SUCCES PFAIL mg.f:564
0.6641 0.6002 0.0937 SUCCES PFAIL mg.f:667
0.6373 0.5753 0.9664 SUCCES PFAIL mg.f:604
0.9503 0.8602 0.5673 SUCCES PFAIL mg.f:667
0.9255 0.8345 0.9397 SUCCES PFAIL mg.f:679
0.2327 0.2092 0.5354 SUCCES PFAIL mg.f:763
0.4512 0.4085 0.9893 SUCCES PFAIL mg.f:667
0.9314 0.8402 0.8668 SUCCES PFAIL mg.f:593
0.7427 0.6704 0.4659 FAILED PFAIL mg.f:679
0.7242 0.6539 0.3466 SUCCES PFAIL mg.f:595
0.4430 0.4025 0.2982 SUCCES PFAIL mg.f:665
0.0137 0.0126 0.8211 SUCCES PFAIL mg.f:757
0.7340 0.6662 0.7742 SUCCES PFAIL mg.f:665
0.2990 0.2706 0.2923 SUCCES PFAIL mg.f:634
0.8636 0.7794 0.3100 SUCCES PFAIL mg.f:597
0.0841 0.0761 0.2650 SUCCES PFAIL mg.f:679
0.1477 0.1337 0.2808 SUCCES PFAIL mg.f:679
0.1316 0.1190 0.6618 SUCCES PFAIL mg.f:604
0.4393 0.3973 0.7577 SUCCES PFAIL mg.f:667
0.4153 0.3749 0.6333 SUCCES PFAIL mg.f:604
0.7233 0.6536 0.2287 SUCCES PFAIL mg.f:604
0.4408 0.4005 0.6793 SUCCES PFAIL mg.f:667
0.5117 0.4634 0.2050 SUCCES PFAIL mg.f:665
0.4947 0.4466 0.5845 SUCCES PFAIL mg.f:597
0.7969 0.7202 0.6765 SUCCES PFAIL mg.f:604
0.0231 0.0209 0.6340 SUCCES PFAIL mg.f:604
0.2442 0.2208 0.5874 SUCCES PFAIL mg.f:852
0.0467 0.0425 0.1806 SUCCES PFAIL mg.f:604
0.2659 0.2394 0.6330 SUCCES PFAIL mg.f:604
0.4888 0.4417 0.5900 SUCCES PFAIL mg.f:604
0.2990 0.2719 0.1881 SUCCES PFAIL mg.f:679
0.3595 0.3256 0.2012 SUCCES PFAIL mg.f:667
0.3460 0.3122 0.0841 SUCCES PFAIL mg.f:604
0.1508 0.1368 0.6790 SUCCES PFAIL mg.f:667
0.6304 0.5683 0.0554 SUCCES PFAIL mg.f:667
0.4344 0.3929 0.1484 SUCCES PFAIL mg.f:679
0.9156 0.8263 0.0268 SUCCES PFAIL mg.f:667
0.7220 0.6521 0.6231 SUCCES PFAIL mg.f:597
0.9475 0.8568 0.5811 SUCCES PFAIL mg.f:679
0.0114 0.0105 0.5991 SUCCES PFAIL mg.f:770
0.7334 0.6643 0.5530 SUCCES PFAIL mg.f:679
0.8007 0.7239 0.0731 SUCCES PFAIL mg.f:679
0.2823 0.2538 0.4541 SUCCES PFAIL mg.f:604
0.0019 0.0019 0.9069 SUCCES PFAIL mg.f:755
0.8127 0.7328 0.5037 SUCCES PFAIL mg.f:679
0.2870 0.2597 0.8760 SUCCES PFAIL mg.f:667
0.8579 0.7738 0.9019 SUCCES PFAIL mg.f:597
0.5784 0.5251 0.3548 SUCCES PFAIL mg.f:679
0.6428 0.5808 0.3720 SUCCES PFAIL mg.f:604
0.8621 0.7778 0.8259 SUCCES PFAIL mg.f:597
0.6702 0.6066 0.4201 SUCCES PFAIL mg.f:667
0.6435 0.5811 0.7938 SUCCES PFAIL mg.f:564
0.9604 0.8690 0.8968 SUCCES PFAIL mg.f:679
0.4335 0.3923 0.2695 SUCCES PFAIL mg.f:665
0.0091 0.0084 0.2984 SUCCES PFAIL mg.f:755
0.2256 0.2044 0.2488 SUCCES PFAIL mg.f:679
0.2946 0.2666 0.2695 SUCCES PFAIL mg.f:679
0.2718 0.2456 0.1438 SUCCES PFAIL mg.f:593
0.0842 0.0763 0.2424 SUCCES PFAIL mg.f:770
0.7971 0.7196 0.6905 SUCCES PFAIL mg.f:595
0.1069 0.0965 0.2895 SUCCES PFAIL mg.f:679
0.3250 0.2937 0.2405 SUCCES PFAIL mg.f:665
0.6354 0.5738 0.3405 SUCCES PFAIL mg.f:595
0.3503 0.3166 0.7899 SUCCES PFAIL mg.f:597
0.1636 0.1479 0.3896 SUCCES PFAIL mg.f:755
0.8847 0.8004 0.8447 SUCCES PFAIL mg.f:679
0.4514 0.4083 0.3641 SUCCES PFAIL mg.f:665
0.9278 0.8375 0.7379 SUCCES PFAIL mg.f:604
0.7330 0.6631 0.8315 SUCCES PFAIL mg.f:667
0.2156 0.1953 0.2127 SUCCES PFAIL mg.f:665
0.6953 0.6270 0.0891 SUCCES PFAIL mg.f:667
0.9996 0.9031 0.1834 SUCCES PFAIL mg.f:679
0.2184 0.1976 0.6358 SUCCES PFAIL mg.f:679
0.7908 0.7136 0.1613 SUCCES PFAIL mg.f:604
0.0111 0.0101 0.6134 SUCCES PFAIL mg.f:757
0.2362 0.2131 0.0724 SUCCES PFAIL mg.f:755
0.5394 0.4869 0.1645 SUCCES PFAIL mg.f:795
0.7590 0.6846 0.1179 SUCCES PFAIL mg.f:833
0.5658 0.5079 0.2128 SUCCES PFAIL mg.f:604
0.7862 0.7105 0.1664 SUCCES PFAIL mg.f:604
0.0075 0.0069 0.1213 SUCCES PFAIL mg.f:770
0.3129 0.2837 0.7165 SUCCES PFAIL mg.f:850
0.1192 0.1071 0.3093 SUCCES PFAIL mg.f:679
0.3368 0.3046 0.7633 SUCCES PFAIL mg.f:679
0.0570 0.0517 0.7170 SUCCES PFAIL mg.f:597
0.8646 0.7807 0.8112 SUCCES PFAIL mg.f:604
0.0828 0.0751 0.7638 SUCCES PFAIL mg.f:679
0.1551 0.1405 0.2878 SUCCES PFAIL mg.f:679
0.1300 0.1173 0.6610 SUCCES PFAIL mg.f:604
0.4374 0.3959 0.7575 SUCCES PFAIL mg.f:679
0.4224 0.3813 0.1400 SUCCES PFAIL mg.f:604
0.2293 0.2074 0.7342 SUCCES PFAIL mg.f:679
0.2090 0.1889 0.6127 SUCCES PFAIL mg.f:604
0.5140 0.4653 0.2064 SUCCES PFAIL mg.f:667
0.4913 0.4429 0.0807 SUCCES PFAIL mg.f:604
0.3084 0.2790 0.1880 SUCCES PFAIL mg.f:755
0.0231 0.0209 0.1349 SUCCES PFAIL mg.f:593
0.2397 0.2159 0.0861 SUCCES PFAIL mg.f:850
0.5484 0.4953 0.1832 SUCCES PFAIL mg.f:679
0.7672 0.6892 0.6356 SUCCES PFAIL mg.f:663
0.9875 0.8910 0.5882 SUCCES PFAIL mg.f:665
0.2956 0.2676 0.6857 SUCCES PFAIL mg.f:665
0.7833 0.7071 0.5676 SUCCES PFAIL mg.f:595
0.5910 0.5354 0.6661 SUCCES PFAIL mg.f:679
0.0700 0.0634 0.5422 SUCCES PFAIL mg.f:679
0.1380 0.1248 0.0640 SUCCES PFAIL mg.f:597
0.8546 0.7714 0.0141 SUCCES PFAIL mg.f:597
0.0785 0.0711 0.9720 SUCCES PFAIL mg.f:679
0.6441 0.5815 0.9898 SUCCES PFAIL mg.f:597
0.3656 0.3320 0.9446 SUCCES PFAIL mg.f:667
0.9329 0.8434 0.9630 SUCCES PFAIL mg.f:595
0.1481 0.1342 0.4154 SUCCES PFAIL mg.f:679
0.7179 0.6477 0.4370 SUCCES PFAIL mg.f:597
0.4397 0.3981 0.8925 SUCCES PFAIL mg.f:667
0.4145 0.3740 0.7633 SUCCES PFAIL mg.f:1058
0.7281 0.6590 0.3645 SUCCES PFAIL mg.f:634
0.7078 0.6387 0.2426 SUCCES PFAIL mg.f:604
0.0145 0.0133 0.8366 SUCCES PFAIL mg.f:679
0.7326 0.6633 0.2894 SUCCES PFAIL mg.f:679
0.8004 0.7239 0.3111 SUCCES PFAIL mg.f:679
0.7814 0.7050 0.6891 SUCCES PFAIL mg.f:679
0.0866 0.0778 0.2827 SUCCES PFAIL mg.f:770
0.8104 0.7328 0.2408 SUCCES PFAIL mg.f:679
0.7845 0.7079 0.1130 SUCCES PFAIL mg.f:604
0.0089 0.0083 0.5702 SUCCES PFAIL mg.f:770
0.8130 0.7356 0.6642 SUCCES PFAIL mg.f:667
0.7931 0.7159 0.5401 SUCCES PFAIL mg.f:604
0.6045 0.5461 0.1412 SUCCES PFAIL mg.f:1421
0.8237 0.7436 0.5933 SUCCES PFAIL mg.f:840
0.5400 0.4895 0.0443 SUCCES PFAIL mg.f:679
0.8516 0.7723 0.6442 SUCCES PFAIL mg.f:604
0.0710 0.0647 0.5975 SUCCES PFAIL mg.f:667
0.6387 0.5768 0.1159 SUCCES PFAIL mg.f:595
0.4447 0.4027 0.7113 SUCCES PFAIL mg.f:667
0.4215 0.3806 0.0857 SUCCES PFAIL mg.f:597
0.7294 0.6587 0.1815 SUCCES PFAIL mg.f:667
0.7103 0.6412 0.5617 SUCCES PFAIL mg.f:604
0.9310 0.8448 0.5157 SUCCES PFAIL mg.f:597
0.7350 0.6658 0.1085 SUCCES PFAIL mg.f:667
0.2163 0.1959 0.4891 SUCCES PFAIL mg.f:679
0.7857 0.7087 0.5087 SUCCES PFAIL mg.f:595
0.5090 0.4605 0.9651 SUCCES PFAIL mg.f:663
0.0715 0.0649 0.4821 SUCCES PFAIL mg.f:679
0.5544 0.4975 0.3623 SUCCES PFAIL mg.f:679
0.2771 0.2505 0.3173 SUCCES PFAIL mg.f:604
0.5805 0.5249 0.9087 SUCCES PFAIL mg.f:665
0.5639 0.5090 0.2896 SUCCES PFAIL mg.f:597
0.8625 0.7775 0.3782 FAILED PFAIL mg.f:597
0.5861 0.5310 0.8348 SUCCES PFAIL mg.f:679
0.1561 0.1412 0.8558 SUCCES PFAIL mg.f:667
0.6365 0.5747 0.2367 SUCCES PFAIL mg.f:597
0.9458 0.8561 0.8342 SUCCES PFAIL mg.f:665
0.4254 0.3842 0.2113 SUCCES PFAIL mg.f:604
0.2311 0.2091 0.8051 SUCCES PFAIL mg.f:770
0.9564 0.8652 0.2641 SUCCES PFAIL mg.f:634
0.9321 0.8417 0.6391 SUCCES PFAIL mg.f:597
0.7424 0.6713 0.2366 SUCCES PFAIL mg.f:667
0.2170 0.1963 0.6095 SUCCES PFAIL mg.f:634
0.7863 0.7095 0.1302 SUCCES PFAIL mg.f:595
0.5074 0.4590 0.0853 SUCCES PFAIL mg.f:665
0.0766 0.0694 0.6073 SUCCES PFAIL mg.f:667
0.0528 0.0475 0.4822 SUCCES PFAIL mg.f:604
0.2776 0.2509 0.9399 SUCCES PFAIL mg.f:597
0.5778 0.5214 0.5298 SUCCES PFAIL mg.f:597
0.8026 0.7257 0.4863 SUCCES PFAIL mg.f:667
0.2866 0.2586 0.8682 SUCCES PFAIL mg.f:1059
0.5920 0.5355 0.4626 SUCCES PFAIL mg.f:679
0.5682 0.5096 0.8354 SUCCES PFAIL mg.f:597
0.2891 0.2615 0.2901 SUCCES PFAIL mg.f:667
0.3511 0.3168 0.3074 SUCCES PFAIL mg.f:604
0.0777 0.0705 0.2660 SUCCES PFAIL mg.f:679
0.1453 0.1315 0.7860 SUCCES PFAIL mg.f:679
0.1226 0.1102 0.1618 SUCCES PFAIL mg.f:604
0.8484 0.7616 0.1190 SUCCES PFAIL mg.f:679
0.5624 0.5081 0.0685 SUCCES PFAIL mg.f:597
0.3756 0.3399 0.6689 SUCCES PFAIL mg.f:665
0.8536 0.7707 0.0455 SUCCES PFAIL mg.f:679
0.6619 0.5987 0.1432 FAILED PFAIL mg.f:679
0.6402 0.5784 0.0177 SUCCES PFAIL mg.f:597
0.9448 0.8533 0.6130 SUCCES PFAIL mg.f:595
0.1632 0.1474 0.0645 SUCCES PFAIL mg.f:757
0.4729 0.4269 0.6627 SUCCES PFAIL mg.f:679
0.1968 0.1776 0.6193 SUCCES PFAIL mg.f:597
0.9104 0.8213 0.0664 SUCCES PFAIL mg.f:665
0.2204 0.1992 0.6658 SUCCES PFAIL mg.f:665
0.7022 0.6298 0.0434 SUCCES PFAIL mg.f:679
0.4215 0.3807 0.9969 SUCCES PFAIL mg.f:595
0.2273 0.2056 0.0912 SUCCES PFAIL mg.f:667
0.2117 0.1913 0.9739 SUCCES PFAIL mg.f:597
0.9277 0.8378 0.9249 SUCCES PFAIL mg.f:604
0.7365 0.6664 0.0200 SUCCES PFAIL mg.f:679
0.7181 0.6484 0.8999 SUCCES PFAIL mg.f:595
0.0252 0.0229 0.9962 SUCCES PFAIL mg.f:833
0.7476 0.6750 0.4521 SUCCES PFAIL mg.f:770
0.5496 0.4961 0.5433 SUCCES PFAIL mg.f:679
0.7651 0.6904 0.9931 SUCCES PFAIL mg.f:665
0.0745 0.0676 0.5890 SUCCES PFAIL mg.f:667
0.0571 0.0517 0.4692 SUCCES PFAIL mg.f:564
0.8653 0.7817 0.5667 SUCCES PFAIL mg.f:595
0.5909 0.5346 0.0244 SUCCES PFAIL mg.f:665
0.6506 0.5874 0.5388 SUCCES PFAIL mg.f:604
0.8754 0.7926 0.4957 SUCCES PFAIL mg.f:667
0.8554 0.7722 0.3754 SUCCES PFAIL mg.f:595
0.1618 0.1459 0.4699 SUCCES PFAIL mg.f:757
0.8799 0.7963 0.4218 SUCCES PFAIL mg.f:665
0.9485 0.8573 0.4424 SUCCES PFAIL mg.f:679
0.4253 0.3841 0.3151 SUCCES PFAIL mg.f:604
0.2351 0.2125 0.4139 SUCCES PFAIL mg.f:770
0.9515 0.8615 0.8637 SUCCES PFAIL mg.f:665
0.5199 0.4701 0.3848 SUCCES PFAIL mg.f:665
0.5022 0.4536 0.2660 SUCCES PFAIL mg.f:604
0.8088 0.7323 0.8598 SUCCES PFAIL mg.f:665
0.7886 0.7118 0.2389 SUCCES PFAIL mg.f:604
0.1029 0.0930 0.3401 SUCCES PFAIL mg.f:665
0.8174 0.7387 0.2891 SUCCES PFAIL mg.f:755
0.6200 0.5604 0.8813 SUCCES PFAIL mg.f:679
0.3440 0.3100 0.3373 SUCCES PFAIL mg.f:595
0.0561 0.0509 0.2851 SUCCES PFAIL mg.f:593
0.3732 0.3392 0.3882 SUCCES PFAIL mg.f:1074
0.4396 0.3980 0.4073 SUCCES PFAIL mg.f:665
0.9171 0.8272 0.7843 SUCCES PFAIL mg.f:679
0.2226 0.2021 0.8765 SUCCES PFAIL mg.f:663
0.7078 0.6387 0.2596 SUCCES PFAIL mg.f:597
0.9265 0.8351 0.7139 SUCCES PFAIL mg.f:665
0.7328 0.6632 0.3077 SUCCES PFAIL mg.f:679
0.2062 0.1863 0.1795 SUCCES PFAIL mg.f:604
0.0239 0.0217 0.7853 SUCCES PFAIL mg.f:604
0.7389 0.6688 0.2344 SUCCES PFAIL mg.f:665
0.3080 0.2782 0.2562 SUCCES PFAIL mg.f:755
0.0237 0.0216 0.7038 SUCCES PFAIL mg.f:595
0.8319 0.7514 0.3014 SUCCES PFAIL mg.f:838
0.0537 0.0489 0.2574 SUCCES PFAIL mg.f:595
0.8652 0.7809 0.8571 SUCCES PFAIL mg.f:597
0.5829 0.5276 0.3070 SUCCES PFAIL mg.f:667
0.6497 0.5866 0.3292 SUCCES PFAIL mg.f:597
0.8696 0.7860 0.7818 SUCCES PFAIL mg.f:597
0.6746 0.6096 0.3741 SUCCES PFAIL mg.f:757
0.3952 0.3566 0.3296 SUCCES PFAIL mg.f:850
0.6999 0.6322 0.4221 SUCCES PFAIL mg.f:667
0.9213 0.8315 0.8773 SUCCES PFAIL mg.f:679
0.2301 0.2082 0.4743 SUCCES PFAIL mg.f:667
0.7093 0.6390 0.3526 SUCCES PFAIL mg.f:595
0.5148 0.4655 0.4461 SUCCES PFAIL mg.f:679
0.5000 0.4514 0.3291 SUCCES PFAIL mg.f:597
0.8055 0.7288 0.9231 SUCCES PFAIL mg.f:679
0.2810 0.2536 0.2949 SUCCES PFAIL mg.f:595
0.5927 0.5365 0.3960 SUCCES PFAIL mg.f:679
0.0688 0.0624 0.7702 SUCCES PFAIL mg.f:665
0.1406 0.1273 0.2939 SUCCES PFAIL mg.f:679
0.6193 0.5588 0.6708 SUCCES PFAIL mg.f:679
0.9267 0.8357 0.7652 SUCCES PFAIL mg.f:679
0.6441 0.5815 0.7179 SUCCES PFAIL mg.f:604
0.9542 0.8634 0.3151 SUCCES PFAIL mg.f:667
0.9329 0.8372 0.1919 SUCCES PFAIL mg.f:604
0.1569 0.1422 0.1495 SUCCES PFAIL mg.f:679
0.7233 0.6534 0.1681 SUCCES PFAIL mg.f:604
0.9497 0.8591 0.6270 SUCCES PFAIL mg.f:667
0.0090 0.0082 0.1407 SUCCES PFAIL mg.f:770
0.7324 0.6624 0.5966 SUCCES PFAIL mg.f:679
0.7932 0.7161 0.1115 SUCCES PFAIL mg.f:604
0.0168 0.0154 0.5674 SUCCES PFAIL mg.f:1421
0.7398 0.6698 0.0240 SUCCES PFAIL mg.f:679
0.3050 0.2759 0.5425 SUCCES PFAIL mg.f:1067
0.2838 0.2563 0.9196 SUCCES PFAIL mg.f:597
0.5947 0.5385 0.5163 SUCCES PFAIL mg.f:665
0.5702 0.5145 0.3920 SUCCES PFAIL mg.f:595
0.3821 0.3452 0.9912 SUCCES PFAIL mg.f:757
0.1015 0.0922 0.9451 SUCCES PFAIL mg.f:679
0.9076 0.8184 0.5412 SUCCES PFAIL mg.f:831
0.6242 0.5599 0.9907 SUCCES PFAIL mg.f:679
0.8478 0.7648 0.9477 SUCCES PFAIL mg.f:665
0.6523 0.5914 0.5400 SUCCES PFAIL mg.f:679
0.6342 0.5689 0.9199 SUCCES PFAIL mg.f:679
0.3545 0.3201 0.3740 SUCCES PFAIL mg.f:597
0.5708 0.5151 0.8258 SUCCES PFAIL mg.f:597
0.8773 0.7937 0.4207 SUCCES PFAIL mg.f:679
0.8564 0.7728 0.7949 SUCCES PFAIL mg.f:604
0.1645 0.1486 0.3938 SUCCES PFAIL mg.f:679
0.8878 0.8027 0.8505 SUCCES PFAIL mg.f:667
0.4531 0.4081 0.8669 FAILED PFAIL mg.f:757
0.1741 0.1572 0.3226 SUCCES PFAIL mg.f:832
0.4851 0.4378 0.4214 SUCCES PFAIL mg.f:665
0.6980 0.6305 0.8668 SUCCES PFAIL mg.f:665
0.0066 0.0061 0.9654 SUCCES PFAIL mg.f:757
0.7287 0.6591 0.4204 SUCCES PFAIL mg.f:667
0.2960 0.2679 0.9409 SUCCES PFAIL mg.f:667
0.7766 0.6969 0.3188 SUCCES PFAIL mg.f:679
0.4981 0.4502 0.7738 SUCCES PFAIL mg.f:604
0.3035 0.2747 0.3683 SUCCES PFAIL mg.f:667
0.2865 0.2593 0.2485 SUCCES PFAIL mg.f:665
0.8533 0.7695 0.2676 SUCCES PFAIL mg.f:667
0.5685 0.5102 0.7165 SUCCES PFAIL mg.f:595
0.7903 0.7135 0.6718 SUCCES PFAIL mg.f:595
0.5982 0.5399 0.7670 SUCCES PFAIL mg.f:755
0.3191 0.2879 0.7220 SUCCES PFAIL mg.f:840
0.6291 0.5675 0.8211 SUCCES PFAIL mg.f:679
0.8479 0.7662 0.7733 SUCCES PFAIL mg.f:679
0.6524 0.5904 0.8671 SUCCES PFAIL mg.f:679
0.6333 0.5717 0.7458 SUCCES PFAIL mg.f:665
0.4380 0.3961 0.8382 SUCCES PFAIL mg.f:667
0.4195 0.3784 0.7193 SUCCES PFAIL mg.f:597
0.2301 0.2085 0.8171 SUCCES PFAIL mg.f:757
0.9447 0.8583 0.2675 SUCCES PFAIL mg.f:679
0.0170 0.0156 0.7898 SUCCES PFAIL mg.f:833
0.7373 0.6701 0.7447 SUCCES PFAIL mg.f:665
0.8040 0.7277 0.7630 SUCCES PFAIL mg.f:665
0.7850 0.7088 0.6414 SUCCES PFAIL mg.f:604
0.5890 0.5326 0.2338 SUCCES PFAIL mg.f:667
0.5700 0.5146 0.6127 SUCCES PFAIL mg.f:564
0.3782 0.3415 0.2101 SUCCES PFAIL mg.f:770
0.5952 0.5387 0.1628 SUCCES PFAIL mg.f:770
0.8226 0.7425 0.1204 SUCCES PFAIL mg.f:770
0.1228 0.1115 0.2106 SUCCES PFAIL mg.f:604
0.9325 0.8417 0.8088 SUCCES PFAIL mg.f:593
0.1497 0.1355 0.7594 SUCCES PFAIL mg.f:665
0.6292 0.5680 0.6354 SUCCES PFAIL mg.f:679
0.9365 0.8458 0.7320 SUCCES PFAIL mg.f:597
0.6536 0.5922 0.1830 SUCCES PFAIL mg.f:679
0.7196 0.6496 0.2019 SUCCES PFAIL mg.f:597
0.4461 0.4037 0.6634 SUCCES PFAIL mg.f:679
0.5135 0.4648 0.1826 SUCCES PFAIL mg.f:679
0.4932 0.4452 0.5596 SUCCES PFAIL mg.f:564
0.7977 0.7212 0.1530 SUCCES PFAIL mg.f:604
0.0224 0.0204 0.1110 SUCCES PFAIL mg.f:597
0.2403 0.2173 0.5624 SUCCES PFAIL mg.f:665
0.0462 0.0416 0.1564 SUCCES PFAIL mg.f:667
0.2658 0.2398 0.6105 SUCCES PFAIL mg.f:679
0.9812 0.8898 0.5597 SUCCES PFAIL mg.f:667
0.7944 0.7176 0.6614 SUCCES PFAIL mg.f:597
0.5174 0.4687 0.6165 SUCCES PFAIL mg.f:679
0.5780 0.5223 0.1310 SUCCES PFAIL mg.f:604
0.3043 0.2761 0.0902 SUCCES PFAIL mg.f:770
0.1081 0.0981 0.1823 SUCCES PFAIL mg.f:667
0.4190 0.3780 0.2817 SUCCES PFAIL mg.f:595
0.1343 0.1210 0.7317 SUCCES PFAIL mg.f:595
0.8531 0.7649 0.1840 SUCCES PFAIL mg.f:679
0.0767 0.0695 0.6407 SUCCES PFAIL mg.f:679
0.1418 0.1284 0.1607 SUCCES PFAIL mg.f:667
0.6229 0.5622 0.5397 SUCCES PFAIL mg.f:665
0.4311 0.3893 0.1355 SUCCES PFAIL mg.f:595
0.6531 0.5909 0.5892 SUCCES PFAIL mg.f:679
0.2183 0.1975 0.6079 SUCCES PFAIL mg.f:667
0.1977 0.1775 0.9852 SUCCES PFAIL mg.f:604
0.4203 0.3796 0.9402 SUCCES PFAIL mg.f:604
0.2297 0.2080 0.0370 SUCCES PFAIL mg.f:667
0.7018 0.6334 0.4086 SUCCES PFAIL mg.f:679
0.0157 0.0144 0.0107 SUCCES PFAIL mg.f:1421
0.7317 0.6625 0.9615 SUCCES PFAIL mg.f:667
0.7139 0.6447 0.3412 SUCCES PFAIL mg.f:604
0.0194 0.0177 0.9358 SUCCES PFAIL mg.f:667
0.2396 0.2164 0.3879 SUCCES PFAIL mg.f:852
0.0461 0.0418 0.9826 SUCCES PFAIL mg.f:679
0.2634 0.2382 0.9336 SUCCES PFAIL mg.f:679
0.0703 0.0637 0.5300 SUCCES PFAIL mg.f:667
0.5591 0.5049 0.9156 SUCCES PFAIL mg.f:679
0.3650 0.3302 0.0097 SUCCES PFAIL mg.f:663
0.8418 0.7586 0.8865 SUCCES PFAIL mg.f:667
0.6521 0.5887 0.9838 SUCCES PFAIL mg.f:597
0.3702 0.3350 0.4361 SUCCES PFAIL mg.f:667
0.4356 0.3941 0.9534 SUCCES PFAIL mg.f:667
0.9136 0.8199 0.3290 SUCCES PFAIL mg.f:667
0.1369 0.1237 0.7851 SUCCES PFAIL mg.f:593
0.9443 0.8531 0.8835 SUCCES PFAIL mg.f:597
0.1609 0.1454 0.3341 SUCCES PFAIL mg.f:755
0.4715 0.4259 0.9312 SUCCES PFAIL mg.f:665
0.1932 0.1745 0.8859 SUCCES PFAIL mg.f:663
0.4952 0.4471 0.4772 SUCCES PFAIL mg.f:595
0.2183 0.1980 0.4335 SUCCES PFAIL mg.f:679
0.2827 0.2556 0.4514 SUCCES PFAIL mg.f:597
0.4998 0.4513 0.9025 SUCCES PFAIL mg.f:595
0.3119 0.2817 0.0019 SUCCES PFAIL mg.f:1422
0.0284 0.0258 0.4539 SUCCES PFAIL mg.f:831
0.3363 0.3039 0.5487 SUCCES PFAIL mg.f:665
0.0597 0.0540 0.5053 SUCCES PFAIL mg.f:597
0.8628 0.7788 0.0966 SUCCES PFAIL mg.f:597
0.0829 0.0751 0.5515 SUCCES PFAIL mg.f:679
0.6521 0.5888 0.0726 SUCCES PFAIL mg.f:604
0.3735 0.3380 0.0297 SUCCES PFAIL mg.f:665
0.9407 0.8488 0.0489 SUCCES PFAIL mg.f:604
0.6565 0.5944 0.4993 SUCCES PFAIL mg.f:679
0.2284 0.2067 0.0219 SUCCES PFAIL mg.f:667
0.7063 0.6375 0.3971 SUCCES PFAIL mg.f:667
0.0161 0.0146 0.9940 SUCCES PFAIL mg.f:597
0.7319 0.6625 0.4452 SUCCES PFAIL mg.f:679
0.7153 0.6457 0.3260 SUCCES PFAIL mg.f:595
0.0231 0.0210 0.4235 SUCCES PFAIL mg.f:830
0.7413 0.6711 0.3748 SUCCES PFAIL mg.f:667
0.3076 0.2776 0.3936 SUCCES PFAIL mg.f:755
0.0247 0.0224 0.8450 SUCCES PFAIL mg.f:838
0.8327 0.7522 0.9404 SUCCES PFAIL mg.f:846
0.5572 0.5028 0.3976 SUCCES PFAIL mg.f:679
0.8593 0.7745 0.9902 SUCCES PFAIL mg.f:604
0.5794 0.5248 0.4432 SUCCES PFAIL mg.f:679
0.6506 0.5871 0.4662 SUCCES PFAIL mg.f:604
0.3708 0.3354 0.9202 SUCCES PFAIL mg.f:667
0.9385 0.8476 0.4400 SUCCES PFAIL mg.f:597
0.6532 0.5913 0.8880 SUCCES PFAIL mg.f:679
0.2258 0.2044 0.4148 SUCCES PFAIL mg.f:679
0.7055 0.6370 0.7910 SUCCES PFAIL mg.f:679
0.5118 0.4638 0.3859 SUCCES PFAIL mg.f:667
0.9928 0.8954 0.7640 SUCCES PFAIL mg.f:679
0.8041 0.7280 0.3648 SUCCES PFAIL mg.f:679
0.2828 0.2555 0.7416 SUCCES PFAIL mg.f:597
0.0880 0.0796 0.8349 SUCCES PFAIL mg.f:770
0.3093 0.2794 0.7903 SUCCES PFAIL mg.f:757
0.1209 0.1099 0.3887 SUCCES PFAIL mg.f:597
0.9188 0.8241 0.9764 SUCCES PFAIL mg.f:679
0.6403 0.5803 0.9308 SUCCES PFAIL mg.f:604
0.8633 0.7828 0.8871 SUCCES PFAIL mg.f:604
0.1672 0.1511 0.4806 SUCCES PFAIL mg.f:679
0.8878 0.8038 0.9360 SUCCES PFAIL mg.f:770
0.1891 0.1708 0.0256 SUCCES PFAIL mg.f:665
0.4953 0.4487 0.6203 SUCCES PFAIL mg.f:604
0.2245 0.2031 0.0806 SUCCES PFAIL mg.f:667
0.6989 0.6271 0.4551 SUCCES PFAIL mg.f:679
0.4213 0.3806 0.4106 SUCCES PFAIL mg.f:604
0.2320 0.2095 0.0095 SUCCES PFAIL mg.f:755
0.9496 0.8588 0.9627 SUCCES PFAIL mg.f:679
0.0182 0.0166 0.9813 SUCCES PFAIL mg.f:667
0.7373 0.6668 0.9352 SUCCES PFAIL mg.f:679
0.2153 0.1949 0.8106 SUCCES PFAIL mg.f:665
0.7843 0.7067 0.3320 FAILED PFAIL mg.f:604
0.0035 0.0033 0.2867 SUCCES PFAIL mg.f:757
0.3083 0.2795 0.8772 SUCCES PFAIL mg.f:850
0.5274 0.4783 0.8309 SUCCES PFAIL mg.f:832
0.7472 0.6739 0.2848 SUCCES PFAIL mg.f:770
0.5578 0.4994 0.3843 SUCCES PFAIL mg.f:679
0.2787 0.2516 0.8391 SUCCES PFAIL mg.f:604
