0.2085 0.9086 1
0.5332 0.3504 1
0.1277 0.7244 1
0.7149 0.0935 1
0.0441 0.5387 1
0.3693 0.9801 1
0.1124 0.7862 1
0.9456 0.2352 1
0.6841 0.5362 1
0.5117 0.9818 1
0.8466 0.9294 1
0.5826 0.2305 1
0.4071 0.6701 1
0.6509 0.9782 1
0.9775 0.9195 1
0.2231 0.7274 1
0.5452 0.6666 1
0.3802 0.6183 1
0.7044 0.5577 1
0.4461 0.3622 1
0.7779 0.8111 1
0.6066 0.7540 2
0.1927 0.1213 1
0.7809 0.9917 1
0.1126 0.4404 1
0.9345 0.8780 1
0.0245 0.2489 1
0.2701 0.5558 1
0.8630 0.4302 1
0.4499 0.7975 1
0.6859 0.0952 2
0.5214 0.5468 1
0.1090 0.4159 1
0.8518 0.7200 1
0.6748 0.6590 1
0.9211 0.9668 1
0.7429 0.9060 1
0.9905 0.2147 1
0.0766 0.0808 1
0.9042 0.5271 2
0.6447 0.8288 1
0.9745 0.2755 1
0.2188 0.5819 2
0.5467 0.0261 1
0.2857 0.8271 1
0.6142 0.7736 1
0.3521 0.0714 1
0.6866 0.5226 1
0.9307 0.8292 1
0.0198 0.6978 1
0.3442 0.1404 1
0.0883 0.9442 1
0.9146 0.8892 1
0.7425 0.8336 2
0.0666 0.7759 1
0.6533 0.6415 2
0.4040 0.9540 1
0.2299 0.8949 1
0.5595 0.3410 1
0.8821 0.2828 1
0.1299 0.5923 1
0.7158 0.4576 1
0.0500 0.9079 1
0.1320 0.7705 1
0.6405 0.0056 1
0.9650 0.9471 1
0.6991 0.2443 1
0.0354 0.1958 1
0.3676 0.6426 1
0.6886 0.0831 1
0.5199 0.5290 1
0.2634 0.3349 1
0.3507 0.2023 1
0.1852 0.6543 1
0.0039 0.5903 1
0.8379 0.5410 1
0.1674 0.4857 1
0.4017 0.2828 1
0.9941 0.6553 2
0.8262 0.1044 1
0.5638 0.4017 2
0.8915 0.8485 2
0.2238 0.2963 1
0.5512 0.7401 2
0.2909 0.5427 1
0.1212 0.4880 1
0.8613 0.2908 1
0.9469 0.6583 1
0.2782 0.6054 1
0.6102 0.0544 2
0.6076 0.2772 2
0.4370 0.2241 1
0.7610 0.1652 1
0.5976 0.6168 1
0.6835 0.9837 1
0.9257 0.2876 1
0.2555 0.2343 1
0.3416 0.6012 1
0.8487 0.8351 2
0.6695 0.7701 2
0.2624 0.1457 1
0.3500 0.5122 1
0.6833 0.4629 2
0.5063 0.4018 1
0.3335 0.8486 1
0.8413 0.0793 1
0.6660 0.5222 1
0.2548 0.8907 1
0.0867 0.8408 2
0.4164 0.2851 1
0.2396 0.7254 1
0.5709 0.1740 2
0.3971 0.1165 1
0.9898 0.9902 1
0.7258 0.2886 1
0.3188 0.1610 1
0.6438 0.6022 2
0.4773 0.5525 1
0.3025 0.9939 1
0.6317 0.4409 1
0.3751 0.2452 1
0.6981 0.6865 2
0.9460 0.9951 1
0.2690 0.4353 1
0.5992 0.8817 1
0.5979 0.6068 1
0.7773 0.1219 1
0.1081 0.5667 1
0.3467 0.8693 1
0.1746 0.8131 1
0.9143 0.6151 1
0.2428 0.0597 1
0.0678 0.0029 1
0.9065 0.4562 1
0.7326 0.8994 1
0.2308 0.1247 1
0.0616 0.5710 2
0.6459 0.4364 1
0.3937 0.2450 2
0.4787 0.6125 1
0.3117 0.0603 2
0.1398 0.0057 1
0.1385 0.2314 1
0.7306 0.6028 1
0.8199 0.9733 1
0.6462 0.4153 1
0.8865 0.2175 1
0.7202 0.1679 2
0.4576 0.9674 1
0.0436 0.3343 1
0.3773 0.2865 2
0.7006 0.7254 1
0.0288 0.6702 1
0.2687 0.4725 1
0.8659 0.3480 1
0.3656 0.5765 1
0.1932 0.5168 1
0.7834 0.8906 1
0.6099 0.3332 1
0.8539 0.6382 1
0.6766 0.5777 1
0.4247 0.3886 2
0.2500 0.8304 1
0.0738 0.7708 1
0.3209 0.0799 2
0.9127 0.4510 1
0.2367 0.8929 1
0.5664 0.8386 1
0.3949 0.7841 1
0.9812 0.6499 1
0.7227 0.4559 1
0.8120 0.8247 1
0.6457 0.7747 2
0.4721 0.2169 1
0.7968 0.1577 1
0.3899 0.0313 1
0.9746 0.3983 2
0.7241 0.7068 1
0.8107 0.5772 1
0.5528 0.3799 1
0.8810 0.8261 1
0.2059 0.2668 1
0.4473 0.5703 1
0.7771 0.0158 1
0.0174 0.8198 2
0.8464 0.2635 1
0.6760 0.2094 1
0.4157 0.0116 2
0.2458 0.4582 2
0.5741 0.9044 1
