0.2096 0.5951 1
0.8371 0.1774 1
0.9701 0.2633 1
0.0985 0.3451 1
0.2326 0.9321 2
0.2743 0.3728 1
0.9100 0.4604 2
0.4484 0.3962 1
0.0819 0.9836 1
0.2109 0.0666 2
0.3432 0.1521 1
0.9721 0.2322 1
0.5179 0.6773 1
0.1496 0.2618 1
0.7800 0.3464 1
0.9104 0.4274 1
0.9501 0.8661 1
0.5827 0.9529 2
0.2134 0.5364 1
0.2567 0.4790 1
0.3881 0.0620 1
0.5228 0.1509 1
0.6505 0.7312 1
0.7777 0.8113 1
0.3226 0.2536 1
0.4557 0.8413 1
0.5876 0.4252 1
0.2151 0.5061 2
0.3476 0.5929 1
0.3932 0.5352 2
0.5227 0.1188 1
0.1536 0.7019 1
0.2877 0.7896 1
0.4139 0.8664 1
0.9596 0.3133 1
0.5944 0.3993 1
0.2190 0.9770 1
0.7646 0.4206 1
0.3980 0.5089 2
0.0301 0.5930 1
0.1566 0.1741 1
0.7871 0.7561 1
0.3286 0.1962 1
0.4615 0.2827 1
0.5925 0.8663 1
0.2196 0.9470 2
0.3543 0.0336 1
0.4874 0.1189 1
0.5278 0.5590 1
0.1587 0.1416 1
0.2935 0.2305 1
0.3294 0.1660 1
0.9674 0.7556 1
0.5940 0.8361 1
0.2262 0.9213 2
0.7727 0.3656 1
0.3998 0.9477 1
0.0286 0.0281 2
0.1662 0.1175 1
0.2912 0.6966 1
0.8376 0.1424 1
0.4661 0.2230 1
0.0960 0.8051 1
0.2276 0.3904 2
0.8629 0.9799 1
0.9906 0.5595 1
0.1203 0.1423 1
0.6639 0.0836 1
0.2944 0.6692 1
0.4231 0.2490 1
0.4698 0.1951 1
0.1011 0.2782 1
0.7309 0.3610 1
0.3625 0.4467 2
0.4906 0.0280 1
0.5399 0.4729 1
0.6683 0.5578 1
0.2972 0.1393 1
0.4298 0.2242 1
0.9688 0.1613 1
0.1071 0.2534 1
0.7333 0.3314 2
0.8638 0.4166 1
0.5029 0.0065 1
0.0444 0.4476 1
0.6723 0.0282 1
0.3046 0.1133 1
0.9305 0.6914 1
0.4767 0.6387 1
0.1095 0.2235 1
0.7392 0.8059 2
0.7841 0.7490 1
0.4143 0.8338 1
0.0434 0.4148 1
0.1748 0.4994 1
0.3001 0.0774 1
0.8463 0.5230 1
0.4794 0.1066 1
0.1128 0.1942 1
0.7400 0.2738 2
0.7828 0.7152 1
0.4143 0.3008 2
0.0487 0.8877 1
0.5912 0.3284 1
0.2234 0.9127 1
0.3492 0.4934 1
0.9863 0.0828 1
0.1115 0.6607 1
0.6547 0.1031 1
0.7891 0.1902 1
0.4234 0.7768 1
0.0454 0.8530 2
0.1813 0.9410 1
0.8077 0.0195 1
0.8549 0.4682 1
0.4846 0.0484 1
0.1199 0.6369 1
0.1630 0.5791 1
0.7953 0.6635 1
0.4182 0.7401 2
0.0517 0.8265 1
0.0923 0.2658 1
0.7283 0.3552 1
0.8587 0.9378 1
0.8983 0.3756 1
0.5300 0.9615 1
0.5736 0.9029 2
0.7075 0.9899 2
0.8348 0.5694 1
0.8836 0.0172 2
0.5088 0.5958 1
0.1441 0.6834 1
