0.4655 0.5196 1
0.3776 0.5882 1
0.7982 0.6640 1
0.1933 0.1433 1
0.4352 0.9328 1
0.8318 0.1543 1
0.3568 0.9588 1
0.6607 0.7952 1
0.3010 0.8551 1
0.3428 0.2631 1
0.3709 0.8290 1
0.2664 0.3107 1
0.1380 0.9390 1
0.4895 0.7184 1
0.6242 0.7746 1
0.9337 0.6150 1
0.2358 0.4483 1
0.5276 0.4411 1
0.7411 0.6312 1
0.7929 0.5478 1
0.6430 0.0690 1
0.2590 0.0199 1
0.8701 0.2249 1
0.9817 0.9280 1
0.9619 0.0484 1
0.4213 0.5617 1
0.8210 0.5448 1
0.0360 0.7373 1
0.8467 0.5776 1
0.6489 0.4106 1
0.1380 0.0386 1
0.9248 0.5285 1
0.3600 0.6885 1
0.3385 0.3079 1
0.7610 0.3858 1
0.2457 0.5086 1
0.1362 0.4856 1
0.0967 0.7411 1
0.7066 0.9272 1
0.7296 0.9734 1
0.3482 0.1702 1
0.3765 0.7185 1
0.4925 0.4103 1
0.1024 0.5991 1
0.1321 0.6501 1
0.7450 0.3405 1
0.7682 0.3859 1
0.2957 0.9354 1
0.9106 0.6278 1
0.5246 0.3169 1
0.5485 0.3623 1
0.0763 0.4135 1
0.6925 0.6063 1
0.2198 0.1559 1
0.8315 0.3442 1
0.9468 0.5372 1
0.4695 0.0821 1
0.0871 0.7757 1
0.1146 0.8240 1
0.2285 0.0179 1
0.7550 0.0658 1
0.7794 0.1117 1
0.3913 0.3005 1
0.0071 0.9918 1
0.0335 0.0430 1
0.5592 0.0898 1
0.6743 0.2815 1
0.2036 0.3334 1
0.3159 0.5221 1
0.4272 0.2103 1
0.9563 0.7607 1
0.0697 0.4520 1
0.0976 0.5021 1
0.2070 0.6877 1
0.2320 0.7334 1
0.3494 0.9291 1
0.8753 0.9760 1
0.9902 0.1697 1
0.0196 0.7199 1
0.0472 0.2694 1
0.6555 0.4548 1
0.1876 0.0082 1
0.7973 0.6954 1
0.9116 0.3864 1
0.4354 0.4329 1
0.5495 0.1229 1
0.5796 0.6753 1
0.6044 0.7238 1
0.2170 0.4125 1
0.7499 0.4653 1
0.7727 0.0132 1
0.3869 0.7041 1
0.4089 0.7462 1
0.0241 0.9397 1
0.5517 0.4903 1
0.1661 0.1813 1
0.6895 0.7266 1
0.3074 0.4183 1
0.8319 0.4678 1
0.9444 0.1568 1
0.9733 0.7067 1
0.5864 0.8964 1
0.1171 0.9519 1
0.2310 0.6398 1
0.3421 0.8277 1
0.8685 0.3762 1
0.4860 0.5705 1
0.0085 0.1171 1
0.1213 0.8072 1
0.6496 0.8546 1
0.2637 0.0469 1
0.8731 0.7340 1
0.9023 0.7852 1
0.4309 0.3353 1
0.0417 0.5226 1
0.6554 0.2136 1
0.6870 0.2666 1
0.7105 0.8129 1
0.3213 0.0011 1
0.8496 0.5516 1
0.4658 0.2429 1
0.5773 0.4328 1
0.1091 0.4849 1
0.7202 0.6745 1
0.7435 0.2216 1
0.2745 0.2714 1
0.8846 0.4592 1
0.9077 0.5057 1
0.5268 0.7012 1
0.5517 0.7477 1
0.1660 0.4379 1
0.6994 0.9942 1
0.7232 0.0403 1
0.8294 0.7236 1
0.3628 0.7776 1
0.4760 0.9704 1
0.0880 0.6580 1
0.1161 0.2072 1
0.2261 0.3921 1
0.2540 0.9451 1
0.8653 0.1340 1
0.8958 0.1842 1
0.0088 0.8739 1
0.5353 0.4254 1
0.6488 0.6147 1
0.7648 0.8054 1
0.7886 0.8520 1
0.8170 0.4026 1
0.4329 0.0968 1
0.5436 0.2833 1
0.0701 0.8313 1
0.6829 0.5227 1
0.2090 0.5705 1
0.7424 0.6245 1
0.3526 0.3122 1
0.8753 0.8594 1
0.9931 0.5519 1
0.5208 0.1011 1
0.1341 0.7913 1
0.6569 0.3363 1
0.7689 0.5285 1
