0.8231 0.0758 1
0.6969 0.9639 1
0.5682 0.3511 1
0.5930 0.6716 1
0.0304 0.3519 1
0.9842 0.8740 1
0.7765 0.1278 1
0.7940 0.9408 1
0.7380 0.6258 1
0.1747 0.8053 2
0.1158 0.9864 1
0.5524 0.6642 1
0.0774 0.4849 2
0.0132 0.6638 1
0.5421 0.4876 1
0.4122 0.3722 2
0.3733 0.9037 1
0.7412 0.2872 1
0.0268 0.0307 1
0.4000 0.4198 1
0.5170 0.8879 1
0.9535 0.5648 1
0.9743 0.3834 1
0.3477 0.2703 1
0.6320 0.5158 2
0.9162 0.2609 1
0.7909 0.1496 1
0.7276 0.8272 1
0.3403 0.2921 2
0.3642 0.6113 1
0.8906 0.4331 1
0.4109 0.2504 1
0.3496 0.9301 2
0.8738 0.7500 1
0.4039 0.5759 1
0.2505 0.6107 1
0.6897 0.2899 1
0.2074 0.6049 1
0.8201 0.0686 1
0.3471 0.3915 1
0.6951 0.9275 1
0.2225 0.7489 1
0.7453 0.0691 1
0.1855 0.2498 1
0.6218 0.9293 2
0.4068 0.1741 1
0.3613 0.1989 1
0.1499 0.9469 1
0.0217 0.8330 2
0.8130 0.0852 1
0.6838 0.4709 1
0.9630 0.7114 1
0.3382 0.6022 1
0.1190 0.8423 1
0.4936 0.2316 1
0.7813 0.4792 1
0.5689 0.7265 1
0.9412 0.6136 1
0.2250 0.8575 2
0.0139 0.6069 1
0.3776 0.4859 1
0.1644 0.2337 2
0.0384 0.6209 1
0.8201 0.3640 1
0.7004 0.2582 1
0.5683 0.6418 1
0.7702 0.2489 1
0.2922 0.5681 1
0.8158 0.3878 1
0.1907 0.2765 1
0.0643 0.1649 2
0.9078 0.6965 1
0.9384 0.5219 1
0.3933 0.0464 1
0.1779 0.2917 1
0.5470 0.1780 1
0.3388 0.9284 1
0.7109 0.3153 1
0.5857 0.7050 1
0.3700 0.9482 1
0.6536 0.6927 2
0.1142 0.7225 1
0.5692 0.2481 1
0.6155 0.4190 1
0.5743 0.4466 2
0.9479 0.8355 1
0.7348 0.5826 1
0.6707 0.2596 1
0.6953 0.5817 1
0.0671 0.4685 2
0.5245 0.9937 2
0.0740 0.6684 2
0.0373 0.2004 1
0.9030 0.0819 1
0.9479 0.2517 1
0.4129 0.7848 1
0.4539 0.9499 1
0.5029 0.1246 2
0.9605 0.6517 1
0.0082 0.3240 2
0.9687 0.8530 1
0.8342 0.2349 1
0.3613 0.5581 1
0.7980 0.2346 1
0.7366 0.9144 1
0.7626 0.2381 1
0.5481 0.4819 1
0.9869 0.6627 1
0.5146 0.9877 1
0.2086 0.0864 1
0.4720 0.4808 1
0.0016 0.3070 1
0.8674 0.6873 1
0.2390 0.0752 1
0.5210 0.3188 2
0.3098 0.0674 1
0.6855 0.9581 1
0.0560 0.3427 1
0.7528 0.9450 1
0.5408 0.6937 1
0.3262 0.9370 1
0.2580 0.1118 1
0.8711 0.0759 2
0.3104 0.2558 1
0.2487 0.9365 1
0.8551 0.3959 1
0.6458 0.6455 1
0.6732 0.9691 1
0.1077 0.1455 1
0.7164 0.6039 2
0.6526 0.7822 1
0.9400 0.5290 1
0.4637 0.8472 1
0.9923 0.6735 1
0.5156 0.4925 1
0.5634 0.6640 1
0.0199 0.1905 2
0.5642 0.8599 2
0.0218 0.8871 2
0.8989 0.2784 1
0.2686 0.6629 2
0.5548 0.9114 1
0.9255 0.7966 1
0.7158 0.0466 1
0.5874 0.9329 1
0.4523 0.3140 1
0.3319 0.2074 1
0.3779 0.3762 1
0.1584 0.6201 1
0.1850 0.4415 2
0.2094 0.2619 1
0.6475 0.9406 1
0.1734 0.7635 1
0.4344 0.6560 1
0.3700 0.8334 1
0.8135 0.5171 1
0.6775 0.3969 1
0.7303 0.5754 1
0.1904 0.6040 1
0.2318 0.7704 1
0.7569 0.5906 1
0.2807 0.9119 1
0.6346 0.4526 1
0.6577 0.7714 1
0.6816 0.0916 1
0.6236 0.7739 1
0.1441 0.5918 1
0.0807 0.7691 1
0.6053 0.5892 1
0.0463 0.7719 1
0.4842 0.9516 1
0.4214 0.6308 1
0.8588 0.3085 1
0.3810 0.1260 1
0.4050 0.9488 1
0.8456 0.1279 2
0.6027 0.0190 1
0.5439 0.2022 1
0.5013 0.2287 1
0.2925 0.9813 2
0.3142 0.2976 1
0.6661 0.3357 1
0.1042 0.0152 1
0.5384 0.1919 1
0.9779 0.8703 1
0.0922 0.3374 1
0.6127 0.1538 1
0.6380 0.4767 1
0.1645 0.2985 1
0.5114 0.8322 1
0.4529 0.5137 1
0.4110 0.5423 1
0.2786 0.4256 1
0.1526 0.3149 1
0.5248 0.7013 1
0.3151 0.4504 1
0.5956 0.1926 1
0.4679 0.5790 2
0.0212 0.2566 1
0.3872 0.6387 1
0.4316 0.8065 1
0.3915 0.3354 1
0.4437 0.5133 1
0.8103 0.8958 1
0.2646 0.9179 1
0.7266 0.4495 2
0.0984 0.3363 1
0.8843 0.0835 1
0.8474 0.6145 1
0.3878 0.2805 1
0.2607 0.1671 1
0.3112 0.8441 1
0.5950 0.5871 1
0.2957 0.6917 2
0.3133 0.5075 1
0.2788 0.0416 1
0.5618 0.2847 1
0.3473 0.0306 1
0.7870 0.7109 1
0.3080 0.5297 1
0.6615 0.0702 2
0.6834 0.3879 1
0.7083 0.2093 1
0.6466 0.3892 1
0.9956 0.4230 1
0.5219 0.2462 1
0.3770 0.2888 1
0.8117 0.9639 1
0.3360 0.2832 2
0.6894 0.3243 1
0.7113 0.6427 1
0.1469 0.3221 1
1.0000 0.8591 1
0.3483 0.8938 1
0.2870 0.0752 2
0.2249 0.7540 1
0.1655 0.9355 1
0.0181 0.9757 1
0.8617 0.5077 1
0.3887 0.8302 1
0.8275 0.0084 1
0.7856 0.5367 1
0.3329 0.2095 1
0.3719 0.3735 1
0.3339 0.4042 1
0.7948 0.4351 1
0.0875 0.1856 1
0.4289 0.7143 1
0.8682 0.8953 1
0.5704 0.5022 1
0.4141 0.5350 1
0.8570 0.2181 1
0.3828 0.0413 2
0.8136 0.2139 1
0.8429 0.0387 1
0.8673 0.3591 2
0.3058 0.5395 1
0.1503 0.0714 1
0.9200 0.4728 1
0.8745 0.4974 1
0.8400 0.0306 1
0.8818 0.6971 1
0.3408 0.7268 1
0.8002 0.2550 1
0.2611 0.7841 1
0.6328 0.6730 1
0.0888 0.1966 1
0.9614 0.5852 1
0.9234 0.1179 1
0.7045 0.8577 1
0.9059 0.9662 1
0.7771 0.8528 1
0.4773 0.9578 1
0.6701 0.5568 1
0.5498 0.4499 1
0.4835 0.6243 1
0.4234 0.8063 1
0.8588 0.4832 1
0.8850 0.3053 1
0.0893 0.9144 1
0.3710 0.6570 1
0.7416 0.0422 2
0.9401 0.6476 1
0.8067 0.5284 1
0.0958 0.7775 1
0.8820 0.5250 2
0.7540 0.4108 1
0.5378 0.1555 1
0.9093 0.0421 1
0.6962 0.2890 1
0.6575 0.8191 1
0.1141 0.3460 1
0.6388 0.1675 1
0.5792 0.8474 1
0.4497 0.7342 1
