0.9471 0.3643 1
0.9282 0.5183 1
0.4971 0.3128 1
0.9670 0.9556 2
0.5325 0.7493 1
0.0156 0.9041 1
0.0761 0.6913 1
0.1445 0.4860 1
0.1225 0.1361 1
0.1889 0.9271 1
0.1675 0.5775 1
0.7331 0.3717 1
0.2107 0.0205 1
0.7766 0.8116 1
0.7560 0.4631 1
0.3183 0.2530 1
0.8850 0.5447 1
0.3648 0.6979 1
0.4299 0.4890 1
0.9945 0.2794 1
0.4717 0.9294 1
0.0428 0.2259 1
0.5185 0.8731 1
0.0837 0.6658 1
0.6467 0.4562 1
0.1243 0.1041 1
0.1917 0.8989 1
0.1703 0.5512 1
0.2334 0.3377 1
0.2133 0.9906 1
0.2817 0.2860 1
0.3437 0.5742 1
0.3203 0.7239 1
0.8907 0.0200 1
0.4543 0.3095 1
0.9346 0.4608 2
0.9962 0.7498 1
0.5596 0.5423 1
0.0421 0.1946 1
0.0192 0.8436 1
0.0823 0.1318 1
0.5640 0.7852 1
0.6273 0.0768 1
0.6030 0.2244 1
0.6760 0.0214 1
0.7380 0.8129 1
0.2139 0.9586 1
0.7829 0.7536 1
0.2617 0.4067 1
0.8294 0.6991 1
0.3928 0.9879 1
0.3719 0.6393 1
0.9359 0.4303 2
0.4115 0.5790 1
0.4821 0.8764 1
0.0460 0.1657 1
0.0216 0.8130 1
0.5888 0.6072 1
0.0677 0.2566 1
0.6266 0.5435 1
0.7007 0.8432 1
0.6789 0.9946 1
0.2399 0.2811 1
0.7178 0.4300 1
0.2890 0.7287 1
0.7663 0.8775 1
0.3275 0.6654 1
0.8937 0.9588 1
0.8752 0.6113 1
0.9371 0.4007 2
0.9164 0.0525 1
0.4831 0.8429 1
0.5466 0.1346 1
0.0229 0.7837 1
0.5872 0.0731 1
0.0710 0.7291 1
0.6355 0.0200 1
0.7042 0.8149 1
0.6814 0.9628 1
0.2437 0.2537 1
0.2209 0.4024 1
0.7922 0.1987 1
0.3547 0.4892 1
0.3317 0.1377 1
0.3932 0.9273 1
0.3765 0.5806 1
0.9370 0.8683 1
0.5064 0.1641 1
0.4846 0.3138 1
0.5553 0.6103 1
0.0256 0.2517 1
0.0897 0.0435 1
0.5750 0.2009 1
0.6357 0.4879 1
0.7038 0.2829 1
0.6838 0.9350 1
0.7486 0.7235 1
0.7280 0.3778 1
0.2924 0.1681 1
0.3553 0.9574 1
0.3324 0.6069 1
0.8955 0.8975 1
0.8756 0.5486 1
0.9483 0.3470 2
0.4205 0.9917 1
0.9905 0.2858 2
0.0523 0.5757 1
0.0321 0.2285 1
0.5086 0.8769 1
0.0792 0.6716 1
0.6420 0.9632 1
0.6174 0.6105 1
0.1824 0.9005 1
0.6675 0.0576 1
0.2263 0.8434 1
0.2923 0.1355 1
0.2719 0.2869 1
0.3399 0.5806 1
0.3157 0.2306 1
0.3812 0.0220 1
0.8586 0.6699 1
0.9230 0.4629 1
0.9902 0.7554 1
0.9665 0.9034 2
0.0359 0.6978 1
0.0160 0.8518 1
0.5826 0.1433 1
0.1450 0.9332 1
0.1214 0.5813 1
0.1849 0.8721 1
0.6667 0.5261 1
0.2352 0.8187 1
0.7088 0.9645 1
0.7734 0.7566 1
0.2546 0.4109 1
0.8184 0.7021 1
0.3843 0.9923 1
0.3665 0.6460 1
0.4252 0.4324 1
0.9017 0.0813 1
0.4779 0.8829 1
0.0400 0.6717 1
0.5154 0.3184 1
0.0842 0.1127 1
0.0605 0.7621 1
0.6286 0.0570 1
0.1049 0.7048 1
0.1689 0.9955 1
0.1509 0.1466 1
0.7052 0.9318 1
0.1867 0.0837 1
0.7604 0.8827 1
0.3227 0.6719 1
0.7969 0.3195 1
0.8702 0.1166 1
0.4318 0.4062 1
0.4112 0.5590 1
0.9750 0.8472 2
0.4522 0.9975 1
0.5229 0.7931 1
0.4939 0.4366 1
0.5640 0.7341 1
0.6300 0.0246 1
0.6054 0.6724 1
0.1679 0.4626 1
0.6498 0.1152 1
0.7147 0.9056 1
0.1924 0.5569 1
0.7628 0.8542 1
0.2362 0.4989 1
0.2997 0.7892 1
0.3708 0.0874 1
0.3442 0.2324 1
0.4147 0.5280 1
0.8916 0.1779 1
0.4550 0.9675 1
0.5194 0.2590 1
0.4984 0.9105 1
0.0690 0.7067 1
0.0492 0.8586 1
0.6085 0.1440 1
0.0830 0.7902 1
0.1570 0.5905 1
0.2229 0.8843 1
0.1953 0.0295 1
0.2603 0.8197 1
0.7384 0.9688 1
0.8080 0.2650 1
0.2835 0.9129 1
0.3513 0.2070 1
0.8262 0.8528 1
0.8922 0.6451 1
0.4574 0.9377 1
0.9435 0.5958 1
0.5041 0.3830 1
0.5666 0.6712 1
0.5459 0.8229 1
0.6114 0.6144 1
0.0900 0.2669 1
0.1570 0.5603 1
0.6317 0.2064 1
0.7024 0.5024 1
0.7666 0.2935 1
0.7429 0.9406 1
0.3102 0.2353 1
0.7879 0.3861 1
0.8541 0.6776 1
0.4185 0.4682 1
0.8959 0.6180 1
0.9632 0.9126 2
0.4442 0.5645 1
0.0039 0.3516 1
0.9795 0.9980 1
0.5521 0.7972 1
0.6172 0.0889 1
0.0941 0.7361 1
0.1610 0.0308 1
0.1396 0.1808 1
0.2032 0.9715 1
0.7638 0.7584 1
0.7455 0.4130 1
0.8173 0.2114 1
0.2905 0.3555 1
0.3545 0.6463 1
0.8327 0.7953 1
0.4029 0.0928 1
0.9626 0.8808 1
0.4454 0.0349 1
0.5079 0.8220 1
0.4873 0.4732 1
0.0510 0.7652 1
0.0293 0.4148 1
0.0997 0.7105 1
0.0755 0.3610 1
0.6389 0.1477 1
0.7045 0.9402 1
0.6859 0.5942 1
0.7511 0.3862 1
0.2335 0.5389 1
0.2941 0.8265 1
0.7685 0.4736 1
0.8393 0.2713 1
0.4031 0.0607 1
0.3807 0.7094 1
0.4481 0.5041 1
0.4262 0.1548 1
0.9869 0.9424 1
0.4665 0.5940 1
0.0354 0.8898 1
0.1014 0.6806 1
0.5805 0.8315 1
0.1430 0.6204 1
0.1263 0.2743 1
0.6934 0.0677 1
0.2502 0.3549 1
0.7280 0.5024 1
0.7956 0.7957 1
0.7787 0.4519 1
0.8392 0.2402 1
0.9085 0.5340 1
0.3846 0.6826 1
0.4530 0.9771 1
0.5141 0.2648 1
0.9954 0.9187 1
0.0609 0.7104 1
0.5373 0.8580 1
0.5142 0.5068 1
0.0832 0.3018 1
0.5603 0.4527 1
0.6272 0.2452 1
0.1939 0.0378 1
0.6675 0.1842 1
0.7352 0.4775 1
0.2970 0.7673 1
0.2754 0.4165 1
0.3432 0.7115 1
0.8221 0.3617 1
0.8850 0.1508 1
0.9568 0.4478 1
0.4348 0.0984 1
0.9985 0.3879 1
0.9801 0.5411 1
0.0380 0.3283 1
0.6038 0.6196 1
0.0867 0.7738 1
0.1488 0.5641 1
0.6267 0.7129 1
0.6934 0.0055 1
0.2550 0.2939 1
0.7366 0.4458 1
0.7132 0.5946 1
0.2811 0.8902 1
0.2620 0.5418 1
0.8206 0.3286 1
0.3902 0.1234 1
0.3708 0.7753 1
0.4338 0.5667 1
0.0061 0.8642 1
0.4803 0.0096 1
0.0406 0.7982 1
0.5266 0.4544 1
0.5887 0.7454 1
0.1492 0.5316 1
0.1332 0.1873 1
0.1954 0.4755 1
0.1718 0.1229 1
0.2413 0.9193 1
0.2195 0.0704 1
0.2840 0.8602 1
0.8486 0.6521 1
0.8248 0.8013 1
0.8955 0.0965 1
0.3736 0.7463 1
0.4375 0.5385 1
0.0004 0.8259 1
0.4826 0.9805 1
0.0432 0.7694 1
0.0283 0.4237 1
0.0879 0.7112 1
0.1572 0.0054 1
0.1307 0.1536 1
0.6996 0.4468 1
0.1793 0.0993 1
0.7455 0.8921 1
0.8062 0.1787 1
0.2903 0.8345 1
0.3513 0.6228 1
0.3301 0.7734 1
0.3976 0.5677 1
0.8741 0.2146 1
0.9361 0.5049 2
0.0051 0.2998 1
0.4872 0.9535 1
0.0498 0.2412 1
0.0294 0.3944 1
0.0927 0.6856 1
0.5686 0.8319 1
0.1338 0.6241 1
0.2012 0.4179 1
0.6816 0.0689 1
0.7476 0.3613 1
0.7262 0.0131 1
0.2897 0.3012 1
0.8591 0.0971 1
0.3342 0.7462 1
0.3992 0.0367 1
0.3790 0.6891 1
0.4445 0.4808 1
0.9229 0.1302 1
0.9876 0.9219 1
0.5555 0.7174 1
0.0263 0.8607 1
0.5954 0.1549 1
0.5739 0.8064 1
0.6444 0.1013 1
0.7071 0.3912 1
0.1868 0.0425 1
0.2494 0.8308 1
0.2252 0.4791 1
0.7969 0.2773 1
0.7724 0.4241 1
0.3363 0.2151 1
0.9007 0.5071 1
0.3806 0.6579 1
0.4404 0.4433 1
0.9234 0.1000 1
0.4937 0.3967 1
0.0545 0.6827 1
0.5395 0.8399 1
0.0999 0.1283 1
0.0786 0.7782 1
0.1449 0.5700 1
0.1207 0.2180 1
0.6819 0.0060 1
0.2529 0.8020 1
0.7343 0.4561 1
0.7954 0.7439 1
0.2734 0.3939 1
0.8380 0.6861 1
0.3192 0.8377 1
0.3835 0.6273 1
0.4519 0.4236 1
0.9265 0.5706 1
0.9948 0.3645 2
0.5559 0.1533 1
0.0356 0.3035 1
0.6021 0.5962 1
0.5833 0.2507 1
0.1439 0.0367 1
0.2067 0.3270 1
0.6877 0.9795 1
0.2563 0.7746 1
0.2358 0.9261 1
0.2995 0.2171 1
0.2791 0.8667 1
0.8405 0.1547 1
0.3245 0.3116 1
0.8872 0.6003 1
0.4540 0.3932 1
0.9316 0.5441 1
0.9953 0.3348 1
0.0579 0.1220 1
0.0435 0.7787 1
