0.8469 0.4185 1
0.8294 0.0247 1
0.4824 0.9108 1
0.9683 0.0205 1
0.5366 0.7677 1
0.6071 0.5180 1
0.6831 0.2708 1
0.2452 0.5126 1
0.8150 0.7604 1
0.7966 0.3668 1
0.8698 0.1172 1
0.9370 0.8641 1
0.4219 0.4718 1
0.4922 0.7195 1
0.5585 0.9657 1
0.1334 0.2186 2
0.1992 0.4625 1
0.2740 0.7157 1
0.8401 0.9597 1
0.8254 0.0694 1
0.4772 0.9548 1
0.9629 0.5643 1
0.1196 0.4528 2
0.5992 0.0586 1
0.1730 0.8095 1
0.7395 0.0547 1
0.7263 0.6660 1
0.3015 0.9170 1
0.3674 0.6617 1
0.9368 0.4112 1
0.5084 0.6606 1
0.4901 0.7673 1
0.0556 0.0121 2
0.6289 0.2617 1
0.7003 0.5123 1
0.2700 0.2598 1
0.7512 0.3639 1
0.3233 0.1160 1
0.3915 0.3622 1
0.9614 0.1088 1
0.5320 0.3602 1
0.6035 0.6084 1
0.5855 0.7144 1
0.1522 0.4624 1
0.2188 0.2073 1
0.2955 0.9597 1
0.8681 0.2110 1
0.9334 0.4542 1
0.4167 0.0624 1
0.8897 0.2014 1
0.3714 0.3067 1
0.4463 0.0598 1
0.0170 0.8082 2
0.5003 0.4144 1
0.0654 0.6609 2
0.0460 0.2653 2
0.1192 0.5170 2
0.6027 0.6247 1
0.5824 0.2275 1
0.1524 0.4763 1
0.6370 0.0838 1
0.7049 0.3295 1
0.2735 0.5773 1
0.2559 0.1827 1
0.2435 0.7957 1
0.2240 0.8990 1
0.7961 0.6500 1
0.2786 0.7561 1
0.8502 0.5051 1
0.8334 0.6136 1
0.3126 0.2151 1
0.2940 0.8204 1
0.8620 0.0681 1
0.3466 0.1763 1
0.3346 0.7872 1
0.7263 0.2494 1
0.2972 0.9976 1
0.7808 0.6058 1
0.3533 0.3552 1
0.3378 0.9641 1
0.9045 0.7095 1
0.8853 0.3147 1
0.4564 0.5640 1
0.9392 0.6712 1
0.9184 0.7745 1
0.9903 0.0264 1
0.5592 0.7716 1
0.0446 0.3826 2
0.6127 0.1281 1
0.5977 0.2348 1
0.6606 0.9783 1
0.1498 0.0900 1
0.0397 0.5511 2
0.6120 0.3004 1
0.5986 0.9108 1
0.6665 0.6586 1
0.0652 0.6242 2
0.1339 0.3711 1
0.0658 0.5032 2
0.6357 0.2504 1
